web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665131460-164","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Scharrel flinterdunne gerookte kipfilet","https://www.ah.nl/producten/product/wi436944/ah-scharrel-flinterdunne-gerookte-kipfilet","2.49","541 kJ (129 kcal)","Vet4.7 g","Koolhydraten1.6 g","Prijs per KG € 24,90","Eiwitten20 g"
"1665131462-165","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Leev Bio crackers boekweit glutenvrij","https://www.ah.nl/producten/product/wi408449/leev-bio-crackers-boekweit-glutenvrij","2.49","2163 kJ (520 kcal)","Vet32 g","Koolhydraten40 g","Prijs per KG € 22,64","Eiwitten12.5 g"
"1665131464-166","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Merkx Zult","https://www.ah.nl/producten/product/wi197286/merkx-zult","1.89","615 kJ (148 kcal)","Vet11.7 g","Koolhydraten0.7 g","Prijs per KG € 7,56","Eiwitten9.7 g"
"1665131468-167","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Fibre flakes & fruit","https://www.ah.nl/producten/product/wi130343/ah-fibre-flakes-en-fruit","1.99","1575 kJ (374 kcal)","Vet6 g","Koolhydraten63 g","Prijs per KG € 3,98","Eiwitten10 g"
"1665131471-168","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Rozemarijn zeezout boter","https://www.ah.nl/producten/product/wi518912/ah-rozemarijn-zeezout-boter","1.99","2911 kJ (708 kcal)","Vet78 g","Koolhydraten1 g","Prijs per KG € 19,90","Eiwitten0.4 g"
"1665131474-169","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Hero Zonder stukjes aardbeien","https://www.ah.nl/producten/product/wi513313/hero-zonder-stukjes-aardbeien","1.99","850 kJ (200 kcal)","Vet0.2 g","Koolhydraten48 g","Prijs per KG € 7,37","Eiwitten0.5 g"
"1665131477-170","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Nutella Cups","https://www.ah.nl/producten/product/wi370829/nutella-cups","2.29","2252 kJ (539 kcal)","Vet30.9 g","Koolhydraten57.5 g","Prijs per KG € 25,44","Eiwitten6.3 g"
"1665131479-171","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Berliner leverworst","https://www.ah.nl/producten/product/wi127482/ah-berliner-leverworst","1.70","1120 kJ (270 kcal)","Vet22 g","Koolhydraten5 g","Prijs per KG € 14,09","Eiwitten13 g"
"1665131482-172","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Strooifeest kruidnootjes mix","https://www.ah.nl/producten/product/wi532211/ah-strooifeest-kruidnootjes-mix","2.29","2056 kJ (491 kcal)","Vet23 g","Koolhydraten65 g","Prijs per KG € 7,63","Eiwitten4.9 g"
"1665131485-173","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Excellent Pain d'Ardenne","https://www.ah.nl/producten/product/wi519267/ah-excellent-pain-d-ardenne","2.39","1255 kJ (301 kcal)","Vet21 g","Koolhydraten0.1 g","Prijs per KG € 23,90","Eiwitten28 g"
"1665131487-174","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Peijnenburg Banoffee choc ongesneden","https://www.ah.nl/producten/product/wi517801/peijnenburg-banoffee-choc-ongesneden","2.39","1343 kJ (318 kcal)","Vet4.3 g","Koolhydraten65 g","Prijs per KG € 7,09","Eiwitten2.5 g"
"1665131490-175","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Maza Yazarra","https://www.ah.nl/producten/product/wi376565/maza-yazarra","2.19","995 kJ (238 kcal)","Vet21.2 g30.28%","Koolhydraten10 g3.7%","Normale prijs per KG € 10,95","Eiwitten0.8 g1.6%"
"1665131492-176","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Spaanse salami","https://www.ah.nl/producten/product/wi475232/ah-spaanse-salami","1.09","1681 kJ (406 kcal)","Vet34 g","Koolhydraten2.9 g","Prijs per KG € 21,80","Eiwitten22 g"
"1665131495-177","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Lotus Biscoff the original speculoos pasta","https://www.ah.nl/producten/product/wi474663/lotus-biscoff-the-original-speculoos-pasta","1.99","2435 kJ (584 kcal)","Vet38.1 g","Koolhydraten57 g","Prijs per KG € 9,95","Eiwitten2.9 g"
"1665131497-178","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Ikbal Runderboterhamworst","https://www.ah.nl/producten/product/wi404530/ikbal-runderboterhamworst","1.49","1037 kJ (250 kcal)","Vet19.2 g","Koolhydraten7.7 g","Prijs per KG € 7,45","Eiwitten11.5 g"
"1665131500-179","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Hagelslag melk","https://www.ah.nl/producten/product/wi32784/ah-hagelslag-melk","1.55","1920 kJ (457 kcal)","Vet17 g","Koolhydraten67 g","Prijs per KG € 6,20","Eiwitten6.8 g"
"1665131502-180","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Haverrepen naturel met vleugje honing","https://www.ah.nl/producten/product/wi516544/ah-haverrepen-naturel-met-vleugje-honing","1.99","1858 kJ (444 kcal)","Vet18 g","Koolhydraten57 g","null","Eiwitten8.9 g"
"1665131505-181","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Nairn's Wholegrain cheese cracker","https://www.ah.nl/producten/product/wi494407/nairn-s-wholegrain-cheese-cracker","2.29","463 kcal (1940 kJ)","Vet20.4 g","Koolhydraten50.2 g","Prijs per KG € 16,72","Eiwitten16.1 g"
"1665131508-182","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Glutenvrij Vezelrijke ontbijtkoekreep","https://www.ah.nl/producten/product/wi494241/ah-glutenvrij-vezelrijke-ontbijtkoekreep","1.09","1248 kJ (296 kcal)","Vet0.9 g","Koolhydraten54 g","Prijs per KG € 16,77","Eiwitten2.3 g"
"1665131510-183","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Glutenvrij Cornflakes","https://www.ah.nl/producten/product/wi494097/ah-glutenvrij-cornflakes","1.29","1573 kJ (371 kcal)","Vet1 g","Koolhydraten80 g","Prijs per KG € 6,45","Eiwitten8 g"
"1665131513-184","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Kips Magere ardenner pate","https://www.ah.nl/producten/product/wi462559/kips-magere-ardenner-pate","1.99","765 kJ (183 kcal)","Vet11 g","Koolhydraten10 g","Prijs per KG € 15,92","Eiwitten11 g"
"1665131515-185","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Peijnenburg Zero gesneden","https://www.ah.nl/producten/product/wi450444/peijnenburg-zero-gesneden","1.99","983 kJ (235 kcal)","Vet1.5 g","Koolhydraten54.3 g","Prijs per KG € 7,11","Eiwitten2.7 g"
"1665131518-186","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Leksands Meergranen groen","https://www.ah.nl/producten/product/wi395339/leksands-meergranen-groen","2.29","1472 kJ (352 kcal)","Vet2.7 g","Koolhydraten63 g","Prijs per KG € 12,05","Eiwitten12 g"
"1665131521-187","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Wasa Zuurdesem Meergranen","https://www.ah.nl/producten/product/wi209318/wasa-zuurdesem-meergranen","1.79","1418 kJ (336 kcal)","Vet2.5 g","Koolhydraten58.5 g","Prijs per KG € 8,52","Eiwitten11 g"
"1665131523-188","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Handje noten pinda, amandel & edamame","https://www.ah.nl/producten/product/wi509340/ah-handje-noten-pinda-amandel-en-edamame","2.49","2373 kJ (572 kcal)","Vet42 g","Koolhydraten16 g","Prijs per KG € 17,79","Eiwitten28 g"
"1665131526-189","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH 100% Rijst gepoft","https://www.ah.nl/producten/product/wi437370/ah-100-rijst-gepoft","1.85","1594 kJ (376 kcal)","Vet2 g","Koolhydraten81 g","Prijs per KG € 8,22","Eiwitten7 g"
"1665131529-190","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Smeerbaar met olijfolie","https://www.ah.nl/producten/product/wi429562/ah-smeerbaar-met-olijfolie","2.19","2591 kJ (630 kcal)","Vet70 g","Koolhydraten0.03 g","Prijs per KG € 5,48","Eiwitten0 g"
"1665131531-191","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Leev Crackers lijnzaad haver glutenvrij bio","https://www.ah.nl/producten/product/wi408450/leev-crackers-lijnzaad-haver-glutenvrij-bio","2.49","1977 kJ (476 kcal)","Vet32.2 g","Koolhydraten29.6 g","Prijs per KG € 22,64","Eiwitten11.5 g"
"1665131534-192","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Huzarenslaatje 4-pack","https://www.ah.nl/producten/product/wi520397/ah-huzarenslaatje-4-pack","1.16","null","null","null","null","null"
"1665131537-193","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Vegan pepersalami","https://www.ah.nl/producten/product/wi497886/ah-vegan-pepersalami","1.99","612 kJ (148 kcal)","Vet9.7 g","Koolhydraten5.1 g","Prijs per KG € 24,88","Eiwitten7.4 g"
"1665131539-194","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Grillworst kaas mosterd plakjes","https://www.ah.nl/producten/product/wi519256/ah-grillworst-kaas-mosterd-plakjes","2.21","1063 kJ (256 kcal)","Vet20 g","Koolhydraten3.8 g","Prijs per KG € 19,91","Eiwitten15 g"
"1665131543-195","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Cheesedip met chesterkaas","https://www.ah.nl/producten/product/wi506607/ah-cheesedip-met-chesterkaas","1.39","521 kJ (126 kcal)","Vet10 g","Koolhydraten5.5 g","Prijs per KG € 4,63","Eiwitten3.2 g"
"1665131545-196","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Glutenvrij Volkoren havervlokken","https://www.ah.nl/producten/product/wi494120/ah-glutenvrij-volkoren-havervlokken","2.19","1537 kJ (365 kcal)","Vet7 g","Koolhydraten56 g","Prijs per KG € 4,87","Eiwitten14 g"
"1665131547-197","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Stroopwafelpasta","https://www.ah.nl/producten/product/wi479260/ah-stroopwafelpasta","2.49","2429 kJ (583 kcal)","Vet38 g","Koolhydraten57 g","Prijs per KG € 6,23","Eiwitten3.1 g"
"1665131550-198","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Granola fruit","https://www.ah.nl/producten/product/wi437945/ah-granola-fruit","2.49","1941 kJ (463 kcal)","Vet20 g","Koolhydraten55 g","Prijs per KG € 4,98","Eiwitten12 g"
"1665131552-199","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Nairn's Volkoren zadencrackers glutenvrij","https://www.ah.nl/producten/product/wi407843/nairn-s-volkoren-zadencrackers-glutenvrij","2.29","455 kcal (1907 kJ)","Vet19.2 g","Koolhydraten53.7 g","Prijs per KG € 16,72","Eiwitten12.1 g"
"1665131555-200","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Peijnenburg Original","https://www.ah.nl/producten/product/wi237269/peijnenburg-original","2.49","1294 kJ (305 kcal)","Vet1.3 g","Koolhydraten69.1 g","Prijs per KG € 7,41","Eiwitten2.5 g"
"1665131558-201","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Smaakt Volkoren havervlokken","https://www.ah.nl/producten/product/wi225012/smaakt-volkoren-havervlokken","2.35","1578 kJ (374 kcal)","Vet7.3 g","Koolhydraten61 g","Prijs per KG € 4,70","Eiwitten13 g"
"1665131561-202","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Jamon curado","https://www.ah.nl/producten/product/wi475230/ah-jamon-curado","1.09","889 kJ (212 kcal)","Vet10 g","Koolhydraten0.5 g","Prijs per KG € 27,25","Eiwitten30 g"
"1665131563-203","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Kalfsleverworst","https://www.ah.nl/producten/product/wi188720/ah-kalfsleverworst","2.39","932 kJ (224 kcal)","Vet17 g","Koolhydraten4 g","Prijs per KG € 19,90","Eiwitten13 g"
"1665131566-204","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Strooifeest choco mix","https://www.ah.nl/producten/product/wi479577/ah-strooifeest-choco-mix","1.99","2058 kJ (491 kcal)","Vet23 g","Koolhydraten64 g","Prijs per KG € 9,05","Eiwitten5.8 g"
"1665131569-205","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Plak boterhamworst","https://www.ah.nl/producten/product/wi389077/ah-plak-boterhamworst","1.99","1047 kJ (252 kcal)","Vet20 g","Koolhydraten7 g","Prijs per KG € 12,44","Eiwitten11 g"
"1665131571-206","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Choco kussentjes","https://www.ah.nl/producten/product/wi508382/ah-choco-kussentjes","2.39","1884 kJ (449 kcal)","Vet16 g","Koolhydraten66 g","Prijs per KG € 6,37","Eiwitten7.1 g"
"1665131574-207","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Céréal Hagelslag puur","https://www.ah.nl/producten/product/wi168746/cereal-hagelslag-puur","2.39","335 kcal (1404 kJ)","Vet14.9 g","Koolhydraten67 g","Prijs per KG € 11,95","Eiwitten7.3 g"
"1665131576-208","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Hero B'tween protein noten & karamel","https://www.ah.nl/producten/product/wi518748/hero-b-tween-protein-noten-en-karamel","2.09","2226 kJ (534 kcal)","Vet34 g","Koolhydraten40 g","Normale prijs per KG € 21,77","Eiwitten16 g"
"1665131579-209","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Wasa Crunchy twist cranberry seeds & sea salt","https://www.ah.nl/producten/product/wi517791/wasa-crunchy-twist-cranberry-seeds-en-sea-salt","2.39","1443 kJ (343 kcal)","Vet2.8 g","Koolhydraten59 g","Prijs per KG € 9,76","Eiwitten10 g"
"1665131581-210","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Bolletje Vezelrijk knckebrd meerzaden","https://www.ah.nl/producten/product/wi513520/bolletje-vezelrijk-knckebrd-meerzaden","1.59","1807 kJ (431 kcal)","Vet13 g","Koolhydraten58 g","Prijs per KG € 6,00","Eiwitten14 g"
"1665131585-211","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Frutesse Stroop van appels met kaneel & rozijnen","https://www.ah.nl/producten/product/wi413613/frutesse-stroop-van-appels-met-kaneel-en-rozijnen","2.09","1148 kJ (271 kcal)","Vet0.4 g","Koolhydraten64.5 g","Prijs per KG € 4,64","Eiwitten0.7 g"
"1665131587-212","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Runder gekookte worst","https://www.ah.nl/producten/product/wi324555/ah-runder-gekookte-worst","1.89","866 kJ (209 kcal)","Vet16 g","Koolhydraten2 g","Prijs per KG € 15,15","Eiwitten14 g"
"1665131590-213","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Vezelreep macademia & vanillesmaak","https://www.ah.nl/producten/product/wi519009/ah-vezelreep-macademia-en-vanillesmaak","2.49","2195 kJ (531 kcal)","Vet39 g","Koolhydraten16 g","Prijs per KG € 27,67","Eiwitten16 g"
"1665131592-214","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Runderlever","https://www.ah.nl/producten/product/wi171459/ah-runderlever","1.99","null","null","null","Prijs per KG € 18,09","null"
"1665131595-215","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Hero B'tween protein pinda & chocolade","https://www.ah.nl/producten/product/wi518723/hero-b-tween-protein-pinda-en-chocolade","1.99","2268 kJ (544 kcal)","Vet34 g","Koolhydraten39 g","Normale prijs per KG € 20,73","Eiwitten17 g"
"1665131598-216","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Van Gilse Schenkstroop karamel","https://www.ah.nl/producten/product/wi407553/van-gilse-schenkstroop-karamel","1.69","1360 kJ (320 kcal)","Vet0 g","Koolhydraten80 g","Prijs per KG € 2,82","Eiwitten0 g"
"1665131600-217","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Schär Knusperbrot dunkel glutenvrij","https://www.ah.nl/producten/product/wi443684/schar-knusperbrot-dunkel-glutenvrij","2.09","1544 kJ (365 kcal)","Vet1.8 g","Koolhydraten76 g","Prijs per KG € 16,72","Eiwitten8.1 g"
"1665131603-218","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Hero Jam variatieverpakking","https://www.ah.nl/producten/product/wi430421/hero-jam-variatieverpakking","2.39","1025 kJ (241 kcal)","Vet< 0.5 g","Koolhydraten58 g","Prijs per KG € 9,56","Eiwitten< 0.5 g"
"1665131606-219","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Roomkaas zalm","https://www.ah.nl/producten/product/wi519036/ah-roomkaas-zalm","2.50","1221 kJ (295 kcal)","Vet26 g","Koolhydraten3.2 g","Prijs per KG € 20,00","Eiwitten12 g"
"1665131608-220","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Bolletje Noten en granen hazelnoot spelt","https://www.ah.nl/producten/product/wi505207/bolletje-noten-en-granen-hazelnoot-spelt","1.89","1766 kJ (424 kcal)","Vet19 g","Koolhydraten42 g","Prijs per KG € 15,75","Eiwitten9.4 g"
"1665131611-221","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Garden Gourmet Kipfilet tuinkruiden","https://www.ah.nl/producten/product/wi492935/garden-gourmet-kipfilet-tuinkruiden","2.29","803 kJ (194 kcal)","Vet15 g","Koolhydraten4.5 g","Prijs per KG € 28,63","Eiwitten8.6 g"
"1665131613-222","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Hero Jam minder zoet aardbei","https://www.ah.nl/producten/product/wi532216/hero-jam-minder-zoet-aardbei","2.29","517 kJ (122 kcal)","Vet< 0.5 g","Koolhydraten28 g","Prijs per KG € 7,05","Eiwitten< 0.5 g"
"1665131616-223","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Biologisch Cornflakes","https://www.ah.nl/producten/product/wi437373/ah-biologisch-cornflakes","1.99","1575 kJ (370 kcal)","Vet1 g","Koolhydraten80 g","Prijs per KG € 6,63","Eiwitten8 g"
"1665131619-224","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Oranje marmelade","https://www.ah.nl/producten/product/wi194063/ah-oranje-marmelade","1.65","1117 kJ (263 kcal)","Vet0 g","Koolhydraten65 g","Prijs per KG € 3,67","Eiwitten0.3 g"
"1665131621-225","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Streeckgenoten Gelderse boterhamworst","https://www.ah.nl/producten/product/wi421110/streeckgenoten-gelderse-boterhamworst","1.91","1201 kJ (290 kcal)","Vet24 g","Koolhydraten3.7 g","Prijs per KG € 15,90","Eiwitten13.9 g"
"1665131624-226","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Heinz Sandwich Spread Pikante Groenten","https://www.ah.nl/producten/product/wi236492/heinz-sandwich-spread-pikante-groenten","1.99","220 kcal (925 kJ)","Vet15 g","Koolhydraten20 g","Prijs per KG € 6,63","Eiwitten1.8 g"
"1665131626-227","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Tongenworst","https://www.ah.nl/producten/product/wi188712/ah-tongenworst","1.90","null","null","null","Prijs per KG € 17,29","null"
"1665131629-228","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Filet americain met ui","https://www.ah.nl/producten/product/wi497882/ah-filet-americain-met-ui","1.69","964 kJ (232 kcal)","Vet19 g","Koolhydraten3 g","Prijs per KG € 11,27","Eiwitten12 g"
"1665131633-229","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Oatly! Haverspread tomaat & basilicum","https://www.ah.nl/producten/product/wi475221/oatly-haverspread-tomaat-en-basilicum","1.99","926 kJ (224 kcal)","Vet19 g","Koolhydraten9.7 g","Prijs per KG € 13,27","Eiwitten3 g"
"1665131635-230","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Haverrepen chocolade","https://www.ah.nl/producten/product/wi516543/ah-haverrepen-chocolade","1.99","1926 kJ (460 kcal)","Vet20 g","Koolhydraten57 g","null","Eiwitten8.5 g"
"1665131638-231","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Ontbijt moerbei gojibesmix","https://www.ah.nl/producten/product/wi500161/ah-ontbijt-moerbei-gojibesmix","1.99","1917 kJ (458 kcal)","Vet22 g","Koolhydraten47 g","Prijs per KG € 8,84","Eiwitten14 g"
"1665131640-232","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Choco crisps","https://www.ah.nl/producten/product/wi475238/ah-choco-crisps","1.89","1621 kJ (383 kcal)","Vet3.4 g","Koolhydraten77 g","Prijs per KG € 3,78","Eiwitten8.1 g"
"1665131644-233","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Wasa Del round french her","https://www.ah.nl/producten/product/wi455903/wasa-del-round-french-her","2.29","1626 kJ (385 kcal)","Vet6.5 g","Koolhydraten67.2 g","Prijs per KG € 11,17","Eiwitten11 g"
"1665131647-234","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Ossenworst","https://www.ah.nl/producten/product/wi440893/ah-ossenworst","1.49","710 kJ (170 kcal)","Vet10 g","Koolhydraten4 g","Prijs per KG € 17,53","Eiwitten16 g"
"1665131649-235","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Rosbief peper kleinverpakking","https://www.ah.nl/producten/product/wi483969/ah-rosbief-peper-kleinverpakking","1.79","500 kJ (119 kcal)","Vet3.4 g","Koolhydraten0 g","Prijs per KG € 29,90","Eiwitten22 g"
"1665131652-236","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Zandvliet Gelderse gekookte worst","https://www.ah.nl/producten/product/wi462551/zandvliet-gelderse-gekookte-worst","1.65","1280 kJ (309 kcal)","Vet28 g","Koolhydraten2.65 g","Prijs per KG € 6,60","Eiwitten11.7 g"
"1665131654-237","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Scharrel gelderse kipworst","https://www.ah.nl/producten/product/wi445416/ah-scharrel-gelderse-kipworst","1.99","601 kJ (144 kcal)","Vet7.5 g","Koolhydraten2 g","Prijs per KG € 15,92","Eiwitten17 g"
"1665131657-238","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Filet americain mager","https://www.ah.nl/producten/product/wi370479/ah-filet-americain-mager","1.99","905 kJ (215 kcal)","Vet17 g","Koolhydraten2 g","Prijs per KG € 24,88","Eiwitten14 g"
"1665131659-239","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Quorn Vegan ham","https://www.ah.nl/producten/product/wi514115/quorn-vegan-ham","1.49","353 kJ (85 kcal)","Vet3 g","Koolhydraten3.7 g","Normale prijs per KG € 24,88","Eiwitten7.2 g"
"1665131662-240","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Handje noten cashew, amandel & rozijn","https://www.ah.nl/producten/product/wi509335/ah-handje-noten-cashew-amandel-en-rozijn","2.49","2230 kJ (536 kcal)","Vet37 g","Koolhydraten31 g","Prijs per KG € 17,79","Eiwitten17 g"
"1665131664-241","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Cervelaat kleinverpakking","https://www.ah.nl/producten/product/wi477822/ah-cervelaat-kleinverpakking","1.63","1248 kJ (301 kcal)","Vet24 g","Koolhydraten0.2 g","Prijs per KG € 22,90","Eiwitten21 g"
"1665131667-242","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","Panetteria di Sergio Picos andaluz","https://www.ah.nl/producten/product/wi451108/panetteria-di-sergio-picos-andaluz","1.19","1614 kJ (381 kcal)","Vet2.6 g","Koolhydraten78 g","Prijs per KG € 7,93","Eiwitten11 g"
"1665131669-243","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Geroosterde muesli aardbei","https://www.ah.nl/producten/product/wi437367/ah-geroosterde-muesli-aardbei","1.99","1843 kJ (439 kcal)","Vet15 g","Koolhydraten60 g","Prijs per KG € 6,63","Eiwitten12 g"
"1665131672-244","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=1&maxPrice=2.5&page=40","AH Geroosterde muesli volkoren","https://www.ah.nl/producten/product/wi437366/ah-geroosterde-muesli-volkoren","1.99","1822 kJ (434 kcal)","Vet14 g","Koolhydraten61 g","Prijs per KG € 5,69","Eiwitten12 g"
