web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665122339-221","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Pepercervelaat","https://www.ah.nl/producten/product/wi183171/ah-pepercervelaat","2.95","1583 kJ (382 kcal)","Vet34 g","Koolhydraten0.1 g","Prijs per KG € 19,67","Eiwitten19 g"
"1665122341-222","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Streeckgenoten Gerookte kipfilet","https://www.ah.nl/producten/product/wi507207/streeckgenoten-gerookte-kipfilet","2.94","589 kJ (141 kcal)","Vet6 g","Koolhydraten0.8 g","Prijs per KG € 24,50","Eiwitten19 g"
"1665122344-223","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Streeckgenoten Bourgondisch rib","https://www.ah.nl/producten/product/wi413246/streeckgenoten-bourgondisch-rib","2.90","548 kJ (131 kcal)","Vet3.7 g","Koolhydraten3.2 g","Prijs per KG € 26,35","Eiwitten21.1 g"
"1665122346-224","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Excellent Coulommiers","https://www.ah.nl/producten/product/wi468265/ah-excellent-coulommiers","2.90","1120 kJ (270 kcal)","Vet22 g","Koolhydraten0 g","Prijs per KG € 15,49","Eiwitten18 g"
"1665122349-225","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Excellent Filet d'Ardenne","https://www.ah.nl/producten/product/wi519292/ah-excellent-filet-d-ardenne","2.89","602 kJ (143 kcal)","Vet3 g","Koolhydraten0.9 g","Prijs per KG € 28,90","Eiwitten28 g"
"1665122351-226","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Beemster Belegen 48+ plakken","https://www.ah.nl/producten/product/wi409020/beemster-belegen-48-plakken","2.89","1606 kJ (387 kcal)","Vet31.8 g","Koolhydraten0 g","Prijs per KG € 19,27","Eiwitten25.2 g"
"1665122354-227","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Taggia olijven","https://www.ah.nl/producten/product/wi480034/ah-taggia-olijven","2.89","2064 kJ (502 kcal)","Vet55 g","Koolhydraten0.6 g","Prijs per KG € 21,41","Eiwitten0.7 g"
"1665122357-228","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Witlofham","https://www.ah.nl/producten/product/wi400693/ah-witlofham","2.89","432 kJ (102 kcal)","Vet2.1 g","Koolhydraten4.8 g","Prijs per KG € 19,27","Eiwitten16 g"
"1665122362-229","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Beenham reepjes","https://www.ah.nl/producten/product/wi400685/ah-beenham-reepjes","2.89","475 kJ (113 kcal)","Vet3.5 g","Koolhydraten0.3 g","Prijs per KG € 19,27","Eiwitten20 g"
"1665122366-230","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Truffel tapenade","https://www.ah.nl/producten/product/wi416622/ah-truffel-tapenade","2.89","1720 kJ (415 kcal)","Vet29 g","Koolhydraten18 g","Prijs per KG € 19,93","Eiwitten13 g"
"1665122368-231","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Filet americain","https://www.ah.nl/producten/product/wi370447/ah-filet-americain","2.89","1035 kJ (250 kcal)","Vet21 g","Koolhydraten2 g","Prijs per KG € 19,27","Eiwitten13 g"
"1665122371-232","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Biologisch Filet americain","https://www.ah.nl/producten/product/wi212504/ah-biologisch-filet-americain","2.89","1094 kJ (264 kcal)","Vet22 g","Koolhydraten2.1 g","Prijs per KG € 24,08","Eiwitten14 g"
"1665122373-233","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Wijncervelaat","https://www.ah.nl/producten/product/wi186634/ah-wijncervelaat","2.89","1534 kJ (371 kcal)","Vet34 g","Koolhydraten0.2 g","Prijs per KG € 19,27","Eiwitten16 g"
"1665122375-234","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Flinterdunne gegrilde beenham","https://www.ah.nl/producten/product/wi197177/ah-flinterdunne-gegrilde-beenham","2.89","448 kJ (106 kcal)","Vet2.5 g","Koolhydraten0.9 g","Prijs per KG € 28,90","Eiwitten20 g"
"1665122377-235","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Zandvliet Gelderse gekookte worst","https://www.ah.nl/producten/product/wi197430/zandvliet-gelderse-gekookte-worst","2.89","1291 kJ (312 kcal)","Vet29 g","Koolhydraten2.8 g","Prijs per KG € 5,78","Eiwitten10 g"
"1665122380-236","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","Meester & Zn. Runderrookvlees","https://www.ah.nl/producten/product/wi197428/meester-en-zn-runderrookvlees","2.89","494 kJ (117 kcal)","Vet3 g","Koolhydraten0.5 g","Prijs per KG € 28,90","Eiwitten22 g"
"1665122382-237","https://www.ah.nl/producten/kaas-vleeswaren-tapas?sortBy=price&page=40","AH Goudse jong komijn 48+ plakken","https://www.ah.nl/producten/product/wi2597/ah-goudse-jong-komijn-48-plakken","2.89","1501 kJ (362 kcal)","Vet30 g","Koolhydraten0 g","Prijs per KG € 15,21","Eiwitten23 g"
