web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665134496-1149","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Nakd. Fruitreep met noten cocoa coconut","https://www.ah.nl/producten/product/wi439516/nakd-fruitreep-met-noten-cocoa-coconut","2.99","1578 kJ (379 kcal)","Vet15.7 g","Koolhydraten50 g","Prijs per KG € 21,36","Eiwitten5.9 g"
"1665134499-1150","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Magere rauwe ham","https://www.ah.nl/producten/product/wi413238/streeckgenoten-magere-rauwe-ham","3.20","649 kJ (154 kcal)","Vet3.5 g","Koolhydraten1.3 g","Prijs per KG € 31,95","Eiwitten29 g"
"1665134501-1151","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Kaas vd boerderij belegen 50+ stuk","https://www.ah.nl/producten/product/wi163847/ah-kaas-vd-boerderij-belegen-50-stuk","7.31","1720 kJ (415 kcal)","Vet35 g","Koolhydraten0 g","Prijs per KG € 17,09","Eiwitten25 g"
"1665134504-1152","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's Special K rode vruchten","https://www.ah.nl/producten/product/wi120255/kellogg-s-special-k-rode-vruchten","3.65","1592 kJ (376 kcal)","Vet1.5 g","Koolhydraten79 g","Prijs per KG € 12,17","Eiwitten8.9 g"
"1665134506-1153","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Kersen confiture","https://www.ah.nl/producten/product/wi2391/bonne-maman-kersen-confiture","3.35","0.2 g","Vet0.2 g","Koolhydraten59 g","Prijs per KG € 9,05","Eiwitten0.7 g"
"1665134508-1154","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Oreo O's cereal","https://www.ah.nl/producten/product/wi516927/oreo-o-s-cereal","3.34","1619 kJ (382 kcal)","Vet2.7 g","Koolhydraten80 g","Normale prijs per KG € 12,71","Eiwitten7.5 g"
"1665134511-1155","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Nakd. Fruitreep met noten banoffee pie","https://www.ah.nl/producten/product/wi466534/nakd-fruitreep-met-noten-banoffee-pie","2.99","1529 kJ (368 kcal)","Vet13.2 g","Koolhydraten53.1 g","Prijs per KG € 21,36","Eiwitten6.9 g"
"1665134513-1156","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Ongekookt zuurkool spek stukje","https://www.ah.nl/producten/product/wi52055/ah-ongekookt-zuurkool-spek-stukje","4.29","1169 kJ (282 kcal)","Vet24 g","Koolhydraten0.5 g","Prijs per KG € 15,89","Eiwitten16 g"
"1665134516-1157","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Milka Hazelnootpasta met chocolade","https://www.ah.nl/producten/product/wi479583/milka-hazelnootpasta-met-chocolade","2.89","2316 kJ (555 kcal)","Vet34 g","Koolhydraten58 g","Prijs per KG € 8,26","Eiwitten3.8 g"
"1665134518-1158","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Zonnatura Fruitspread abrikoos","https://www.ah.nl/producten/product/wi365788/zonnatura-fruitspread-abrikoos","3.04","416 kJ (98 kcal)","Vet< 0.5 g","Koolhydraten23 g","Normale prijs per KG € 16,20","Eiwitten< 0.5 g"
"1665134521-1159","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","St. Dalfour Vruchtenspread Aardbei","https://www.ah.nl/producten/product/wi284260/st-dalfour-vruchtenspread-aardbei","3.19","910 kJ (214 kcal)","Vet0.4 g","Koolhydraten52 g","Prijs per KG € 11,23","Eiwitten0 g"
"1665134523-1160","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's Mini's","https://www.ah.nl/producten/product/wi197624/kellogg-s-mini-s","3.95","1619 kJ (382 kcal)","Vet1.5 g","Koolhydraten84 g","Prijs per KG € 18,37","Eiwitten6.3 g"
"1665134525-1161","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Calvé Pindakaasreep naturel","https://www.ah.nl/producten/product/wi439271/calve-pindakaasreep-naturel","2.99","2033 kJ (486 kcal)","Vet30 g","Koolhydraten27 g","Prijs per KG € 21,36","Eiwitten20 g"
"1665134528-1162","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Calvé Extra crunchy pindakaas","https://www.ah.nl/producten/product/wi429174/calve-extra-crunchy-pindakaas","4.89","2775 kJ (664 kcal)","Vet58 g","Koolhydraten11 g","Prijs per KG € 13,97","Eiwitten21 g"
"1665134530-1163","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Hero Rinse appelstroop","https://www.ah.nl/producten/product/wi127173/hero-rinse-appelstroop","2.79","1250 kJ (299 kcal)","Vet< 0.5 g","Koolhydraten72 g","Prijs per KG € 6,20","Eiwitten< 0.5 g"
"1665134533-1164","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Pindareep cashew zeezout","https://www.ah.nl/producten/product/wi492874/ah-pindareep-cashew-zeezout","2.59","2332 kJ (560 kcal)","Vet36 g","Koolhydraten39 g","Prijs per KG € 21,58","Eiwitten17 g"
"1665134536-1165","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Slagersachterham","https://www.ah.nl/producten/product/wi489275/ah-slagersachterham","3.09","528 kJ (126 kcal)","Vet6.7 g","Koolhydraten2.4 g","Prijs per KG € 20,60","Eiwitten14 g"
"1665134538-1166","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Becel Olijf","https://www.ah.nl/producten/product/wi214652/becel-olijf","4.25","2654 kJ (635 kcal)","Vet71 g","Koolhydraten< 0.5 g","Normale prijs per LT € 8,50","Eiwitten< 0.5 g"
"1665134541-1167","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's Frootloops unicorn","https://www.ah.nl/producten/product/wi429585/kellogg-s-frootloops-unicorn","3.29","1630 kJ (385 kcal)","Vet3 g","Koolhydraten79 g","Prijs per KG € 8,77","Eiwitten8.3 g"
"1665134543-1168","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Liga & Philadelphia Extra Proteïne","https://www.ah.nl/producten/product/wi537221/liga-en-philadelphia-extra-proteine","7.39","null","null","null","null","null"
"1665134546-1169","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","De Kleine Keuken Biologische appel & dadelstroop","https://www.ah.nl/producten/product/wi524815/de-kleine-keuken-biologische-appel-en-dadelstroop","3.99","1200 kJ (270 kcal)","Vet0 g","Koolhydraten66 g","Prijs per KG € 13,30","Eiwitten0.9 g"
"1665134548-1170","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Geitenkaas Italiaanse kruiden","https://www.ah.nl/producten/product/wi505926/streeckgenoten-geitenkaas-italiaanse-kruiden","4.12","1508 kJ (364 kcal)","Vet30 g","Koolhydraten0.9 g","Prijs per KG € 19,99","Eiwitten23 g"
"1665134550-1171","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Roomkaas zalm","https://www.ah.nl/producten/product/wi519036/ah-roomkaas-zalm","2.50","1221 kJ (295 kcal)","Vet26 g","Koolhydraten3.2 g","Prijs per KG € 20,00","Eiwitten12 g"
"1665134553-1172","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Graze Lively lemon superfood oat bites","https://www.ah.nl/producten/product/wi509362/graze-lively-lemon-superfood-oat-bites","3.05","460 kcal (1921 kJ)","Vet24 g","Koolhydraten51 g","Prijs per KG € 25,42","Eiwitten6.5 g"
"1665134556-1173","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Trappistenkaas bio jong belegen","https://www.ah.nl/producten/product/wi469994/streeckgenoten-trappistenkaas-bio-jong-belegen","4.27","1775 kJ (430 kcal)","Vet36 g","Koolhydraten0 g","Prijs per KG € 21,99","Eiwitten26 g"
"1665134558-1174","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Luchtige cracker volkoren 4-pack","https://www.ah.nl/producten/product/wi521853/ah-luchtige-cracker-volkoren-4-pack","3.38","null","null","null","null","null"
"1665134560-1175","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bolletje Tussendoorcrackers tuinkruiden","https://www.ah.nl/producten/product/wi518105/bolletje-tussendoorcrackers-tuinkruiden","2.55","1701 kJ (405 kcal)","Vet9 g","Koolhydraten64 g","Normale prijs per KG € 13,42","Eiwitten9.7 g"
"1665134563-1176","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Holie Granola fruit & nuts","https://www.ah.nl/producten/product/wi516882/holie-granola-fruit-en-nuts","3.55","1469 kJ (349 kcal)","Vet5.4 g","Koolhydraten54.8 g","Prijs per KG € 10,14","Eiwitten13.1 g"
"1665134565-1177","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Old Amsterdam Roomkaas original","https://www.ah.nl/producten/product/wi497575/old-amsterdam-roomkaas-original","2.79","1230 kJ (297 kcal)","Vet26.4 g","Koolhydraten4.2 g","Prijs per KG € 22,32","Eiwitten10.7 g"
"1665134568-1178","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Oud 50+ stuk","https://www.ah.nl/producten/product/wi398271/ah-biologisch-oud-50-stuk","8.38","1808 kJ (436 kcal)","Vet36 g","Koolhydraten0 g","Prijs per KG € 21,99","Eiwitten28 g"
"1665134571-1179","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Meester & Zn. Rauwe Ham","https://www.ah.nl/producten/product/wi230867/meester-en-zn-rauwe-ham","2.69","939 kJ (225 kcal)","Vet15 g","Koolhydraten0.6 g","Prijs per KG € 13,45","Eiwitten22 g"
"1665134573-1180","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Pol van den Bogaert Brabantsche roomboter","https://www.ah.nl/producten/product/wi168125/pol-van-den-bogaert-brabantsche-roomboter","3.99","3061 kJ (744 kcal)","Vet82 g","Koolhydraten0.9 g","Prijs per KG € 15,96","Eiwitten0.7 g"
"1665134576-1181","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Schrama extra belegen","https://www.ah.nl/producten/product/wi460750/streeckgenoten-schrama-extra-belegen","3.58","1629 kJ (393 kcal)","Vet33 g","Koolhydraten0 g","Prijs per KG € 16,99","Eiwitten24 g"
"1665134578-1182","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Jong belegen 20+ plakken","https://www.ah.nl/producten/product/wi197952/ah-jong-belegen-20-plakken","3.06","1039 kJ (248 kcal)","Vet12 g","Koolhydraten0 g","Normale prijs per KG € 17,69","Eiwitten35 g"
"1665134581-1183","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Goudse belegen 30+ plakken","https://www.ah.nl/producten/product/wi136086/ah-goudse-belegen-30-plakken","3.15","1247 kJ (299 kcal)","Vet19 g","Koolhydraten0 g","Prijs per KG € 16,58","Eiwitten32 g"
"1665134583-1184","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Pruimen confiture","https://www.ah.nl/producten/product/wi2383/bonne-maman-pruimen-confiture","3.19","0.4 g","Vet0.1 g","Koolhydraten59 g","Prijs per KG € 8,62","Eiwitten0.4 g"
"1665134586-1185","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Cottage cheese 4-pack","https://www.ah.nl/producten/product/wi520388/ah-cottage-cheese-4-pack","3.56","null","null","null","null","null"
"1665134588-1186","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Nakd. Fruitreep met noten carrot cake","https://www.ah.nl/producten/product/wi439265/nakd-fruitreep-met-noten-carrot-cake","2.99","1766 kJ (422 kcal)","Vet21.8 g","Koolhydraten46.2 g","Prijs per KG € 21,36","Eiwitten8 g"
"1665134591-1187","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Trek Protein havermout repen banana","https://www.ah.nl/producten/product/wi407157/trek-protein-havermout-repen-banana","2.99","1743 kJ (416 kcal)","Vet18.9 g","Koolhydraten39.5 g","Prijs per KG € 19,93","Eiwitten20.3 g"
"1665134593-1188","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Gerookt ontbijspek stukje","https://www.ah.nl/producten/product/wi122314/ah-gerookt-ontbijspek-stukje","3.69","1169 kJ (282 kcal)","Vet24 g","Koolhydraten0.5 g","Prijs per KG € 15,38","Eiwitten16 g"
"1665134596-1189","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Melvita Bloemenhoning","https://www.ah.nl/producten/product/wi479373/melvita-bloemenhoning","4.69","1369 kJ (325 kcal)","Vet0 g","Koolhydraten80.5 g","Prijs per KG € 9,38","Eiwitten0.4 g"
"1665134599-1190","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bolletje Groentecrackers wortel","https://www.ah.nl/producten/product/wi517808/bolletje-groentecrackers-wortel","2.75","1897 kJ (453 kcal)","Vet19 g","Koolhydraten38 g","Normale prijs per KG € 13,75","Eiwitten27 g"
"1665134601-1191","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Dorset Cereals berry granola","https://www.ah.nl/producten/product/wi234137/dorset-cereals-berry-granola","3.65","2016 kJ (482 kcal)","Vet23.4 g","Koolhydraten54.2 g","Prijs per KG € 11,23","Eiwitten10.8 g"
"1665134603-1192","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Blue Band Rijk & romig","https://www.ah.nl/producten/product/wi532294/blue-band-rijk-en-romig","2.99","2183 kJ (531 kcal)","Vet59 g","Koolhydraten< 0.5 g","Prijs per KG € 7,97","Eiwitten< 0.5 g"
"1665134606-1193","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Gepofte Wafels Naturel","https://www.ah.nl/producten/product/wi456369/ah-gepofte-wafels-naturel","2.99","1661 kJ (391 kcal)","Vet1.2 g","Koolhydraten84 g","Prijs per KG € 42,71","Eiwitten9.8 g"
"1665134608-1194","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Coburgerham kleinverpakking","https://www.ah.nl/producten/product/wi451314/ah-coburgerham-kleinverpakking","18.83","750 kJ (180 kcal)","Vet10 g","Koolhydraten0.3 g","Prijs per KG € 26,90","Eiwitten22 g"
"1665134611-1195","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kerrygold Pure Ierse boter gezouten","https://www.ah.nl/producten/product/wi429630/kerrygold-pure-ierse-boter-gezouten","3.99","2982 kJ (725 kcal)","Vet80 g","Koolhydraten0.6 g","Prijs per KG € 15,96","Eiwitten0.7 g"
"1665134613-1196","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Pekelvlees","https://www.ah.nl/producten/product/wi366080/ah-pekelvlees","2.99","599 kJ (143 kcal)","Vet7 g","Koolhydraten1 g","Prijs per KG € 27,18","Eiwitten19 g"
"1665134615-1197","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Dadel & notenmix ongebrand","https://www.ah.nl/producten/product/wi470166/ah-biologisch-dadel-en-notenmix-ongebrand","4.99","2035 kJ (490 kcal)","Vet31 g","Koolhydraten28 g","Prijs per KG € 9,98","Eiwitten19 g"
"1665134618-1198","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Beemster Kaas jong 48+ stuk","https://www.ah.nl/producten/product/wi197960/beemster-kaas-jong-48-stuk","8.78","1556 kJ (375 kcal)","Vet31 g","Koolhydraten0 g","Prijs per KG € 15,19","Eiwitten24 g"
"1665134620-1199","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Campina Botergoud gezouten roomboter","https://www.ah.nl/producten/product/wi138503/campina-botergoud-gezouten-roomboter","3.95","3031 kJ (737 kcal)","Vet81 g","Koolhydraten1 g","Prijs per KG € 15,80","Eiwitten1 g"
"1665134623-1200","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Holie Crunchy muesli 4 nuts","https://www.ah.nl/producten/product/wi516883/holie-crunchy-muesli-4-nuts","3.59","1781 kJ (426 kcal)","Vet16 g","Koolhydraten48.9 g","Prijs per KG € 8,98","Eiwitten11.5 g"
"1665134625-1201","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Roasted indisch spek","https://www.ah.nl/producten/product/wi498063/ah-roasted-indisch-spek","2.99","1193 kJ (287 kcal)","Vet22 g","Koolhydraten2.3 g","Prijs per KG € 29,90","Eiwitten20 g"
"1665134627-1202","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Zonnatura Krokante muesli noten zaden","https://www.ah.nl/producten/product/wi470759/zonnatura-krokante-muesli-noten-zaden","2.77","1800 kJ (429 kcal)","Vet15 g","Koolhydraten57 g","Normale prijs per KG € 9,84","Eiwitten11 g"
"1665134630-1203","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Whole Earth Smooth peanut butter","https://www.ah.nl/producten/product/wi469797/whole-earth-smooth-peanut-butter","3.49","2673 kJ (645 kcal)","Vet54.5 g","Koolhydraten9.2 g","Prijs per KG € 10,26","Eiwitten26.3 g"
"1665134632-1204","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH 100% Pindakaas extra grof","https://www.ah.nl/producten/product/wi421645/ah-100-pindakaas-extra-grof","2.55","2549 kJ (615 kcal)","Vet48 g","Koolhydraten14 g","Prijs per KG € 7,29","Eiwitten28 g"
"1665134635-1205","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Goudse belegen 48+ plakken","https://www.ah.nl/producten/product/wi59674/ah-goudse-belegen-48-plakken","3.41","1555 kJ (375 kcal)","Vet31 g","Koolhydraten0 g","Normale prijs per KG € 17,59","Eiwitten24 g"
"1665134637-1206","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Quaker Cruesli frambalicious","https://www.ah.nl/producten/product/wi500145/quaker-cruesli-frambalicious","3.99","1867 kJ (459 kcal)","Vet17 g","Koolhydraten63 g","Prijs per KG € 10,64","Eiwitten7.3 g"
"1665134640-1207","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Trek Protein havermout reep salted caramel","https://www.ah.nl/producten/product/wi478857/trek-protein-havermout-reep-salted-caramel","2.99","1871 kJ (446 kcal)","Vet20.4 g","Koolhydraten45.8 g","Prijs per KG € 19,93","Eiwitten18.5 g"
"1665134642-1208","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Le Gall Gekarnde boter ongezouten","https://www.ah.nl/producten/product/wi429632/le-gall-gekarnde-boter-ongezouten","3.89","3056 kJ (743 kcal)","Vet82 g","Koolhydraten0.6 g","Prijs per KG € 15,56","Eiwitten0.7 g"
"1665134645-1209","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Goudse belegen 48+ stuk","https://www.ah.nl/producten/product/wi59669/ah-goudse-belegen-48-stuk","7.58","1555 kJ (375 kcal)","Vet31 g","Koolhydraten0 g","Normale prijs per KG € 16,39","Eiwitten24 g"
"1665134647-1210","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Cashewnoten ongebrand","https://www.ah.nl/producten/product/wi469386/ah-biologisch-cashewnoten-ongebrand","6.99","2484 kJ (599 kcal)","Vet47 g","Koolhydraten23 g","Prijs per KG € 17,48","Eiwitten19 g"
"1665134649-1211","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Streeckgenoten Ovengebakken kipfilet","https://www.ah.nl/producten/product/wi516428/streeckgenoten-ovengebakken-kipfilet","2.80","563 kJ (135 kcal)","Vet6.5 g","Koolhydraten1.3 g","Prijs per KG € 23,30","Eiwitten17 g"
"1665134652-1212","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bona Halfvol 100% plantaardig","https://www.ah.nl/producten/product/wi199917/bona-halfvol-100-plantaardig","3.49","1451 kJ (351 kcal)","Vet39 g","Koolhydraten0 g","Prijs per KG € 6,98","Eiwitten0 g"
"1665134654-1213","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Biologisch Jong 50+ stuk","https://www.ah.nl/producten/product/wi445009/ah-biologisch-jong-50-stuk","6.27","1589 kJ (383 kcal)","Vet31 g","Koolhydraten0 g","Prijs per KG € 15,79","Eiwitten26 g"
"1665134657-1214","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Nakd. Almond macaroon fruit- & notenrepen","https://www.ah.nl/producten/product/wi498775/nakd-almond-macaroon-fruit-en-notenrepen","2.99","1606 kJ (384 kcal)","Vet15 g","Koolhydraten52.4 g","Prijs per KG € 21,36","Eiwitten6.9 g"
"1665134659-1215","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Quaker Cruesli apple, raisin & pumpkin seeds","https://www.ah.nl/producten/product/wi516892/quaker-cruesli-apple-raisin-en-pumpkin-seeds","4.75","1857 kJ (443 kcal)","Vet16 g","Koolhydraten63 g","Prijs per KG € 5,59","Eiwitten7.9 g"
"1665134661-1216","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Blue Band Te gebruiken als roomboter","https://www.ah.nl/producten/product/wi514807/blue-band-te-gebruiken-als-roomboter","3.19","2931 kJ (711 kcal)","Vet79 g","Koolhydraten0.5 g","Prijs per KG € 14,18","Eiwitten< 0.5 g"
"1665134664-1217","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Zaanlander Jong 48+ stuk","https://www.ah.nl/producten/product/wi475513/ah-zaanlander-jong-48-stuk","1.87","1501 kJ (362 kcal)","Vet30 g","Koolhydraten0 g","Normale prijs per KG € 10,00","Eiwitten23 g"
"1665134666-1218","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Bonne Maman Meer fruit minder suiker kersenjam","https://www.ah.nl/producten/product/wi413578/bonne-maman-meer-fruit-minder-suiker-kersenjam","3.49","164 kcal (695 kJ)","Vet0.2 g","Koolhydraten39 g","Prijs per KG € 10,42","Eiwitten0.7 g"
"1665134669-1219","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Trek Protein havermout repen cocoa coconut","https://www.ah.nl/producten/product/wi407212/trek-protein-havermout-repen-cocoa-coconut","2.99","1958 kJ (468 kcal)","Vet25.3 g","Koolhydraten40.6 g","Prijs per KG € 19,93","Eiwitten18.1 g"
"1665134671-1220","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Gatenkaas belegen 45+ plakken","https://www.ah.nl/producten/product/wi198059/ah-gatenkaas-belegen-45-plakken","3.42","1606 kJ (387 kcal)","Vet31 g","Koolhydraten0 g","Normale prijs per KG € 15,19","Eiwitten27 g"
"1665134674-1221","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Tasty Basics Repen choco en noten","https://www.ah.nl/producten/product/wi492667/tasty-basics-repen-choco-en-noten","3.35","2336 kJ (561 kcal)","Vet43 g","Koolhydraten20 g","Prijs per KG € 24,28","Eiwitten16 g"
"1665134676-1222","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Kellogg's All-bran flakes","https://www.ah.nl/producten/product/wi100175/kellogg-s-all-bran-flakes","3.99","1517 kJ (359 kcal)","Vet2.6 g","Koolhydraten65 g","Prijs per KG € 10,64","Eiwitten12 g"
"1665134679-1223","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Zeeuws spek","https://www.ah.nl/producten/product/wi171458/ah-zeeuws-spek","2.99","1281 kJ (309 kcal)","Vet25 g","Koolhydraten2.7 g","Prijs per KG € 27,18","Eiwitten18 g"
"1665134681-1224","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Katenspek","https://www.ah.nl/producten/product/wi171456/ah-katenspek","3.19","1265 kJ (305 kcal)","Vet25 g","Koolhydraten3 g","Prijs per KG € 25,50","Eiwitten17 g"
"1665134683-1225","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Schouderham","https://www.ah.nl/producten/product/wi188733/ah-schouderham","4.49","436 kJ (103 kcal)","Vet2.1 g","Koolhydraten5 g","Prijs per KG € 17,96","Eiwitten16 g"
"1665134686-1226","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","De Ruijter Hagelfeest","https://www.ah.nl/producten/product/wi493652/de-ruijter-hagelfeest","2.99","442 kcal (1868 kJ)","Vet14 g","Koolhydraten76 g","Prijs per KG € 7,67","Eiwitten2.8 g"
"1665134688-1227","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","Zonnatura Vegetarische pat naturel","https://www.ah.nl/producten/product/wi451673/zonnatura-vegetarische-pat-naturel","2.59","920 kJ (222 kcal)","Vet18 g","Koolhydraten9 g","Normale prijs per KG € 27,60","Eiwitten4.6 g"
"1665134691-1228","https://www.ah.nl/producten/ontbijtgranen-en-beleg?minPrice=2.5&maxPrice20&page=40","AH Rosbief peper","https://www.ah.nl/producten/product/wi437065/ah-rosbief-peper","3.29","500 kJ (119 kcal)","Vet3.4 g","Koolhydraten0 g","Prijs per KG € 29,90","Eiwitten22 g"
