web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665129332-514","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Ciabatta's mix","https://www.ah.nl/producten/product/wi523682/ah-ciabatta-s-mix","1.99","1024 kJ (243 kcal)","Vet3.3 g","Koolhydraten41 g","null","Eiwitten10 g"
"1665129335-515","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Custard vanillesmaak","https://www.ah.nl/producten/product/wi520948/koopmans-custard-vanillesmaak","0.85","361 kJ (85 kcal)","Vet1.4 g","Koolhydraten15 g","Prijs per KG € 2,83","Eiwitten3.1 g"
"1665129337-516","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Meergranen heel ongesneden","https://www.ah.nl/producten/product/wi485711/ah-liefde-en-passie-meergranen-heel-ongesneden","2.59","1162 kJ (275 kcal)","Vet4.3 g","Koolhydraten47 g","null","Eiwitten10 g"
"1665129340-517","https://www.ah.nl/producten/bakkerij-en-banket?page=40","BFree Pita broodjes glutenvrij","https://www.ah.nl/producten/product/wi482628/bfree-pita-broodjes-glutenvrij","5.89","902 kJ (214 kcal)","Vet1.8 g","Koolhydraten39.6 g","Prijs per KG € 26,77","Eiwitten4.9 g"
"1665129343-518","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Diepvries kaasbroodjes","https://www.ah.nl/producten/product/wi471551/ah-diepvries-kaasbroodjes","3.09","1399 kJ (336 kcal)","Vet23 g","Koolhydraten24 g","null","Eiwitten7.9 g"
"1665129345-519","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Patak's Pappadums garlic coriander kant en klaar","https://www.ah.nl/producten/product/wi408924/patak-s-pappadums-garlic-coriander-kant-en-klaar","1.67","1891 kJ (453 kcal)","Vet23.4 g","Koolhydraten37.1 g","Normale prijs per KG € 34,88","Eiwitten18.5 g"
"1665129348-520","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Appeltaart","https://www.ah.nl/producten/product/wi384673/ah-appeltaart","6.50","1204 kJ (287 kcal)","Vet12 g","Koolhydraten41 g","null","Eiwitten3 g"
"1665129350-521","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Desem volkoren pompoen","https://www.ah.nl/producten/product/wi523488/ah-liefde-en-passie-desem-volkoren-pompoen","2.99","1089 kJ (259 kcal)","Vet7.1 g","Koolhydraten32 g","Prijs per KG € 6,64","Eiwitten13 g"
"1665129352-522","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Kwarktaart naturel","https://www.ah.nl/producten/product/wi505650/dr-oetker-kwarktaart-naturel","3.55","961 kJ (230 kcal)","Vet12 g","Koolhydraten23 g","Normale prijs per KG € 8,07","Eiwitten5.9 g"
"1665129355-523","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biologisch Moerbeien","https://www.ah.nl/producten/product/wi470165/ah-biologisch-moerbeien","2.59","1455 kJ (345 kcal)","Vet2 g","Koolhydraten73 g","Prijs per KG € 17,27","Eiwitten3 g"
"1665129357-524","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mix voor cake","https://www.ah.nl/producten/product/wi367205/ah-mix-voor-cake","1.19","1815 kJ (435 kcal)","Vet25 g","Koolhydraten46 g","Prijs per KG € 2,98","Eiwitten5.6 g"
"1665129360-525","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Boterkoek","https://www.ah.nl/producten/product/wi505659/koopmans-boterkoek","1.49","1995 kJ (477 kcal)","Vet27 g","Koolhydraten54 g","Normale prijs per KG € 3,73","Eiwitten4.7 g"
"1665129362-526","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Planet Deli Witte gevouwen platbroden","https://www.ah.nl/producten/product/wi425871/planet-deli-witte-gevouwen-platbroden","1.59","1140 kJ (270 kcal)","Vet4.3 g","Koolhydraten47 g","Prijs per KG € 7,95","Eiwitten8.7 g"
"1665129365-527","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Danerolles Petits pains au chocolat","https://www.ah.nl/producten/product/wi216365/danerolles-petits-pains-au-chocolat","3.39","378 kcal (1578 kJ)","Vet19.8 g","Koolhydraten39.5 g","Prijs per KG € 11,69","Eiwitten7.1 g"
"1665129367-528","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Speculaas cake amandel","https://www.ah.nl/producten/product/wi532857/ah-speculaas-cake-amandel","3.49","1574 kJ (376 kcal)","Vet17 g","Koolhydraten49 g","null","Eiwitten6 g"
"1665129370-529","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Wecare Lower carb crispbread","https://www.ah.nl/producten/product/wi503787/wecare-lower-carb-crispbread","2.99","1730 kJ (412 kcal)","Vet14 g20%","Koolhydraten42 g16%","Prijs per KG € 29,90","Eiwitten26 g52%"
"1665129372-530","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Planet Deli Knoflook koriander naan broden","https://www.ah.nl/producten/product/wi425866/planet-deli-knoflook-koriander-naan-broden","1.59","1120 kJ (265 kcal)","Vet4.1 g","Koolhydraten47.3 g","Prijs per KG € 7,23","Eiwitten8.2 g"
"1665129375-531","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Glutenvrij Pannenkoekenmix","https://www.ah.nl/producten/product/wi407794/ah-glutenvrij-pannenkoekenmix","1.99","754 kJ (179 kcal)","Vet4.3 g","Koolhydraten29 g","Prijs per KG € 4,98","Eiwitten5.8 g"
"1665129377-532","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Apfelstrudel","https://www.ah.nl/producten/product/wi188590/ah-apfelstrudel","1.99","1093 kJ (261 kcal)","Vet13 g","Koolhydraten32 g","null","Eiwitten2.6 g"
"1665129380-533","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Abdij Broodmix pompoen","https://www.ah.nl/producten/product/wi164734/abdij-broodmix-pompoen","2.25","1465 kJ (347 kcal)","Vet5.1 g","Koolhydraten62.3 g","Prijs per KG € 2,25","Eiwitten14.3 g"
"1665129382-534","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Honig Allesbinder","https://www.ah.nl/producten/product/wi36643/honig-allesbinder","1.29","395 kcal (1673 kJ)","Vet5.5 g","Koolhydraten86 g","Prijs per KG € 6,45","Eiwitten0 g"
"1665129386-535","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Bonne Maman Les Petits muffins vanille","https://www.ah.nl/producten/product/wi168722/bonne-maman-les-petits-muffins-vanille","2.99","1904 kJ (455 kcal)","Vet25 g","Koolhydraten52 g","Prijs per KG € 12,72","Eiwitten5 g"
"1665129388-536","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Luchtige cracker volkoren 4-pack","https://www.ah.nl/producten/product/wi521853/ah-luchtige-cracker-volkoren-4-pack","3.38","null","null","null","null","null"
"1665129391-537","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Patak's Pappadums naturel kant-en-klaar","https://www.ah.nl/producten/product/wi237973/patak-s-pappadums-naturel-kant-en-klaar","1.73","1782 kJ (426 kcal)","Vet17.3 g","Koolhydraten40.1 g","Normale prijs per KG € 45,16","Eiwitten21.7 g"
"1665129393-538","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Bolletje Tussendoorcrackers tuinkruiden","https://www.ah.nl/producten/product/wi518105/bolletje-tussendoorcrackers-tuinkruiden","2.55","1701 kJ (405 kcal)","Vet9 g","Koolhydraten64 g","Normale prijs per KG € 13,42","Eiwitten9.7 g"
"1665129395-539","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Desem pompoen wit heel ongesneden","https://www.ah.nl/producten/product/wi485718/ah-liefde-en-passie-desem-pompoen-wit-heel-ongesneden","2.99","1241 kJ (295 kcal)","Vet8.5 g","Koolhydraten40 g","null","Eiwitten13 g"
"1665129398-540","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biologisch Bananenchips","https://www.ah.nl/producten/product/wi470028/ah-biologisch-bananenchips","2.69","2220 kJ (535 kcal)","Vet33 g","Koolhydraten54 g","Prijs per KG € 10,76","Eiwitten2 g"
"1665129401-541","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Picard Mini croissants","https://www.ah.nl/producten/product/wi429281/picard-mini-croissants","3.49","1489 kJ (357 kcal)","Vet20 g29%","Koolhydraten35 g13%","Prijs per KG € 13,96","Eiwitten8.2 g16%"
"1665129403-542","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Schär Meergranenbroodjes glutenvrij","https://www.ah.nl/producten/product/wi408042/schar-meergranenbroodjes-glutenvrij","2.59","1303 kJ (312 kcal)","Vet13 g","Koolhydraten35 g","Prijs per KG € 12,33","Eiwitten8.2 g"
"1665129406-543","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Vijgen","https://www.ah.nl/producten/product/wi164751/ah-vijgen","3.59","1261 kJ (298 kcal)","Vet0.9 g","Koolhydraten64 g","Prijs per KG € 14,36","Eiwitten3.5 g"
"1665129408-544","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mini speculaas tompoucen","https://www.ah.nl/producten/product/wi537032/ah-mini-speculaas-tompoucen","2.50","1411 kJ (338 kcal)","Vet19 g","Koolhydraten38 g","null","Eiwitten3.2 g"
"1665129410-545","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Wit brood","https://www.ah.nl/producten/product/wi520993/koopmans-wit-brood","1.39","1087 kJ (256 kcal)","Vet0.9 g","Koolhydraten51 g","Prijs per KG € 3,09","Eiwitten11 g"
"1665129413-546","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Meerzaden","https://www.ah.nl/producten/product/wi445526/ah-meerzaden","1.79","1112 kJ (264 kcal)","Vet5.7 g","Koolhydraten38 g","null","Eiwitten12 g"
"1665129416-547","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Wasa Del round french her","https://www.ah.nl/producten/product/wi455903/wasa-del-round-french-her","2.29","1626 kJ (385 kcal)","Vet6.5 g","Koolhydraten67.2 g","Prijs per KG € 11,17","Eiwitten11 g"
"1665129418-548","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Hazelnoten","https://www.ah.nl/producten/product/wi161816/ah-hazelnoten","3.11","2847 kJ (690 kcal)","Vet65 g","Koolhydraten8.2 g","Normale prijs per KG € 43,68","Eiwitten15 g"
"1665129420-549","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Glazuur wit","https://www.ah.nl/producten/product/wi133834/dr-oetker-glazuur-wit","1.49","1462 kJ (344 kcal)","Vet0 g","Koolhydraten86 g","Normale prijs per KG € 11,92","Eiwitten0 g"
"1665129423-550","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Picolientjes","https://www.ah.nl/producten/product/wi519110/ah-picolientjes","2.99","1886 kJ (451 kcal)","Vet23 g","Koolhydraten52 g","null","Eiwitten6.9 g"
"1665129425-551","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Nederlands rond wit heel","https://www.ah.nl/producten/product/wi487018/ah-nederlands-rond-wit-heel","1.89","1082 kJ (255 kcal)","Vet1.6 g","Koolhydraten52 g","null","Eiwitten7.4 g"
"1665129428-552","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Mix voor zandkoekjes","https://www.ah.nl/producten/product/wi196757/koopmans-mix-voor-zandkoekjes","1.39","1960 kJ (470 kcal)","Vet28 g","Koolhydraten49 g","Normale prijs per KG € 3,48","Eiwitten5.1 g"
"1665129430-553","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Kloppudding aardbei","https://www.ah.nl/producten/product/wi171334/dr-oetker-kloppudding-aardbei","0.75","388 kJ (92 kcal)","Vet1.5 g","Koolhydraten16 g","Prijs per KG € 10,14","Eiwitten3.2 g"
"1665129432-554","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Cupcakes","https://www.ah.nl/producten/product/wi505661/dr-oetker-cupcakes","1.49","1553 kJ (371 kcal)","Vet17 g","Koolhydraten47 g","Normale prijs per KG € 4,97","Eiwitten6.6 g"
"1665129435-555","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Panetteria di Sergio Picos andaluz","https://www.ah.nl/producten/product/wi451108/panetteria-di-sergio-picos-andaluz","1.19","1614 kJ (381 kcal)","Vet2.6 g","Koolhydraten78 g","Prijs per KG € 7,93","Eiwitten11 g"
"1665129438-556","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Bolletje Groentecrackers wortel","https://www.ah.nl/producten/product/wi517808/bolletje-groentecrackers-wortel","2.75","1897 kJ (453 kcal)","Vet19 g","Koolhydraten38 g","Normale prijs per KG € 13,75","Eiwitten27 g"
"1665129441-557","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hero Tova karamel dessertsaus","https://www.ah.nl/producten/product/wi407579/hero-tova-karamel-dessertsaus","1.49","1689 kJ (400 kcal)","Vet8.2 g","Koolhydraten78 g","Prijs per LT € 11,92","Eiwitten3.7 g"
"1665129446-558","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biscotte","https://www.ah.nl/producten/product/wi490465/ah-biscotte","1.69","400 kcal (1695 kJ)","Vet5 g","Koolhydraten75 g","Prijs per KG € 5,63","Eiwitten12 g"
"1665129449-559","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Ontbijt broodjes pakket","https://www.ah.nl/producten/product/wi523158/ah-ontbijt-broodjes-pakket","1.78","null","null","null","null","null"
"1665129452-560","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Patak's Naan plain","https://www.ah.nl/producten/product/wi450186/patak-s-naan-plain","1.55","1289 kJ (306 kcal)","Vet6.6 g","Koolhydraten51.1 g","Normale prijs per KG € 10,79","Eiwitten9.1 g"
"1665129455-561","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Soma Speltkoren","https://www.ah.nl/producten/product/wi229575/soma-speltkoren","1.65","1023 kJ (243 kcal)","Vet4.4 g","Koolhydraten34.5 g","Prijs per KG € 5,50","Eiwitten12.5 g"
"1665129459-562","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Mix voor muffins naturel","https://www.ah.nl/producten/product/wi126884/dr-oetker-mix-voor-muffins-naturel","2.19","1683 kJ (402 kcal)","Vet22 g","Koolhydraten45 g","Normale prijs per KG € 6,26","Eiwitten6.8 g"
"1665129463-563","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Waldkorn broodmix meergranen","https://www.ah.nl/producten/product/wi135844/koopmans-waldkorn-broodmix-meergranen","1.85","1144 kJ (271 kcal)","Vet3.1 g","Koolhydraten48 g","Prijs per KG € 4,11","Eiwitten12 g"
"1665129466-564","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mix voor appeltaart","https://www.ah.nl/producten/product/wi130658/ah-mix-voor-appeltaart","0.69","1179 kJ (281 kcal)","Vet12 g","Koolhydraten38 g","Prijs per KG € 1,73","Eiwitten3.7 g"
"1665129469-565","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Pecan caramel koek","https://www.ah.nl/producten/product/wi476421/ah-pecan-caramel-koek","2.99","1768 kJ (422 kcal)","Vet19 g","Koolhydraten58 g","null","Eiwitten4.1 g"
"1665129472-566","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Take One Kokosrasp","https://www.ah.nl/producten/product/wi438897/take-one-kokosrasp","1.45","2847 kJ (691 kcal)","Vet65.2 g","Koolhydraten8 g","Prijs per KG € 9,67","Eiwitten7.2 g"
"1665129474-567","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Délifrance Roomboter mini chocolade broodjes","https://www.ah.nl/producten/product/wi162177/delifrance-roomboter-mini-chocolade-broodjes","2.49","1428 kJ (341 kcal)","Vet16.8 g","Koolhydraten40.1 g","Prijs per KG € 9,96","Eiwitten6.1 g"
"1665129476-568","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Kloppudding vanille","https://www.ah.nl/producten/product/wi171335/dr-oetker-kloppudding-vanille","0.75","388 kJ (92 kcal)","Vet1.5 g","Koolhydraten16 g","Prijs per KG € 10,14","Eiwitten3.2 g"
"1665129480-569","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Blanke rozijnen","https://www.ah.nl/producten/product/wi164748/ah-blanke-rozijnen","3.29","1240 kJ (290 kcal)","Vet0.4 g","Koolhydraten69 g","Prijs per KG € 6,58","Eiwitten2 g"
"1665129483-570","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Glvrij wit bol","https://www.ah.nl/producten/product/wi497604/ah-glvrij-wit-bol","1.49","858 kJ (203 kcal)","Vet3 g","Koolhydraten37 g","null","Eiwitten4.8 g"
"1665129485-571","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Cupcakes","https://www.ah.nl/producten/product/wi492760/ah-cupcakes","0.99","1594 kJ (380 kcal)","Vet18 g","Koolhydraten49 g","Prijs per KG € 3,30","Eiwitten5.3 g"
"1665129488-572","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Campagnard heel ongesneden","https://www.ah.nl/producten/product/wi485715/ah-liefde-en-passie-campagnard-heel-ongesneden","2.49","1158 kJ (274 kcal)","Vet3.9 g","Koolhydraten48 g","null","Eiwitten9.9 g"
"1665129490-573","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Chocoladebroodjes","https://www.ah.nl/producten/product/wi523684/ah-chocoladebroodjes","2.49","1750 kJ (418 kcal)","Vet21 g","Koolhydraten47 g","null","Eiwitten7.4 g"
"1665129493-574","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Meerzaden heel ongesneden","https://www.ah.nl/producten/product/wi485714/ah-liefde-en-passie-meerzaden-heel-ongesneden","2.99","1204 kJ (286 kcal)","Vet5.9 g","Koolhydraten45 g","null","Eiwitten11 g"
"1665129496-575","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Nairn's Original flatbread glutenfree","https://www.ah.nl/producten/product/wi482616/nairn-s-original-flatbread-glutenfree","3.05","439 kcal (1844 kJ)","Vet14.7 g","Koolhydraten63.5 g","Prijs per KG € 20,33","Eiwitten9.3 g"
"1665129498-576","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Bakspray","https://www.ah.nl/producten/product/wi224586/dr-oetker-bakspray","2.45","3608 kJ (858 kcal)","Vet95 g","Koolhydraten0 g","Prijs per LT € 19,60","Eiwitten0 g"
"1665129500-577","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Schär Ciabatta glutenvrij","https://www.ah.nl/producten/product/wi199619/schar-ciabatta-glutenvrij","2.89","976 kJ (231 kcal)","Vet3.3 g","Koolhydraten42 g","null","Eiwitten4.6 g"
"1665129503-578","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Molensteen Amandelmeel","https://www.ah.nl/producten/product/wi492784/molensteen-amandelmeel","6.69","2761 kJ (667 kcal)","Vet55 g","Koolhydraten11 g","Prijs per KG € 16,73","Eiwitten27 g"
"1665129506-579","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Streeckgenoten Stroopwafels mini","https://www.ah.nl/producten/product/wi517133/streeckgenoten-stroopwafels-mini","2.89","1947 kJ (464 kcal)","Vet18.3 g","Koolhydraten70 g","null","Eiwitten4.3 g"
"1665129508-580","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Monchou taart met kandijkoekjesbodem","https://www.ah.nl/producten/product/wi505655/dr-oetker-monchou-taart-met-kandijkoekjesbodem","3.49","1540 kJ (369 kcal)","Vet24 g","Koolhydraten33 g","Normale prijs per KG € 9,06","Eiwitten4.4 g"
"1665129512-581","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Brioche","https://www.ah.nl/producten/product/wi132426/ah-brioche","2.99","1539 kJ (366 kcal)","Vet14 g","Koolhydraten52 g","Prijs per KG € 7,48","Eiwitten7.1 g"
"1665129514-582","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Frikandelbroodjes","https://www.ah.nl/producten/product/wi471110/ah-frikandelbroodjes","3.19","1443 kJ (346 kcal)","Vet22 g","Koolhydraten23 g","null","Eiwitten13 g"
"1665129516-583","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Streeckgenoten Sukerlatte","https://www.ah.nl/producten/product/wi454318/streeckgenoten-sukerlatte","2.08","0 kJ (0 kcal)","Vet0 g","Koolhydraten0 g","Prijs per KG € 7,30","Eiwitten0 g"
"1665129519-584","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Klop-fix","https://www.ah.nl/producten/product/wi126846/dr-oetker-klop-fix","0.65","null","null","null","Prijs per KG € 27,08","null"
"1665129522-585","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Streeckgenoten Duivekater","https://www.ah.nl/producten/product/wi477456/streeckgenoten-duivekater","3.95","1185 kJ (280 kcal)","Vet6 g","Koolhydraten47 g","null","Eiwitten9 g"
"1665129524-586","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biologisch Dadels","https://www.ah.nl/producten/product/wi470030/ah-biologisch-dadels","4.99","1202 kJ (284 kcal)","Vet0.3 g","Koolhydraten62 g","Prijs per KG € 9,98","Eiwitten2.4 g"
"1665129526-587","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Kersenrastervlaai half","https://www.ah.nl/producten/product/wi224357/ah-kersenrastervlaai-half","4.00","833 kJ (198 kcal)","Vet5.5 g","Koolhydraten34 g","null","Eiwitten2.6 g"
"1665129529-588","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Rb cakeplakjes naturel","https://www.ah.nl/producten/product/wi485003/ah-rb-cakeplakjes-naturel","1.79","1642 kJ (393 kcal)","Vet21 g","Koolhydraten45 g","null","Eiwitten5.5 g"
"1665129531-589","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Donuts choco (vers)","https://www.ah.nl/producten/product/wi396222/ah-donuts-choco-vers","3.00","1851 kJ (444 kcal)","Vet28 g25%","Koolhydraten42 g10%","null","Eiwitten5.4 g7%"
"1665129534-590","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Mini american cookies","https://www.ah.nl/producten/product/wi519108/ah-mini-american-cookies","2.99","1735 kJ (414 kcal)","Vet18 g","Koolhydraten55 g","null","Eiwitten6.4 g"
"1665129536-591","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Diepvries chocolade croissants","https://www.ah.nl/producten/product/wi471642/ah-diepvries-chocolade-croissants","3.59","1590 kJ (380 kcal)","Vet20 g","Koolhydraten43 g","null","Eiwitten6 g"
"1665129539-592","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Pruimen gedroogd","https://www.ah.nl/producten/product/wi467993/ah-pruimen-gedroogd","2.49","1060 kJ (250 kcal)","Vet0.3 g","Koolhydraten56 g","Prijs per KG € 13,11","Eiwitten2.4 g"
"1665129541-593","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Slagroomschnitte","https://www.ah.nl/producten/product/wi384138/ah-slagroomschnitte","5.50","1230 kJ (295 kcal)","Vet18 g","Koolhydraten29 g","null","Eiwitten4 g"
"1665129544-594","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Caribbean Gold Ruwe rietsuiker","https://www.ah.nl/producten/product/wi53715/caribbean-gold-ruwe-rietsuiker","2.29","1650 kJ (400 kcal)","Vet0 g","Koolhydraten99 g","Prijs per KG € 2,29","Eiwitten0 g"
"1665129546-595","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Hero Tova chocolade dessertsaus","https://www.ah.nl/producten/product/wi257216/hero-tova-chocolade-dessertsaus","1.49","1480 kJ (350 kcal)","Vet4.6 g","Koolhydraten74 g","Prijs per LT € 11,92","Eiwitten2.1 g"
"1665129549-596","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Streeckgenoten Stroopwafels","https://www.ah.nl/producten/product/wi517132/streeckgenoten-stroopwafels","2.89","null","null","null","null","null"
"1665129551-597","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Van Gilse Originele suikerklontjes","https://www.ah.nl/producten/product/wi370272/van-gilse-originele-suikerklontjes","1.75","1700 kJ (400 kcal)","Vet0 g","Koolhydraten100 g","Prijs per KG € 1,75","Eiwitten0 g"
"1665129553-598","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Mix voor appelkaneelcake","https://www.ah.nl/producten/product/wi164739/koopmans-mix-voor-appelkaneelcake","1.65","1459 kJ (349 kcal)","Vet18 g","Koolhydraten41 g","Normale prijs per KG € 4,13","Eiwitten4.8 g"
"1665129556-599","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Streeckgenoten Spakenburgs hart","https://www.ah.nl/producten/product/wi451937/streeckgenoten-spakenburgs-hart","4.55","1710 kJ (405 kcal)","Vet14 g","Koolhydraten65 g","null","Eiwitten4 g"
"1665129560-600","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Red velvet aardbei taart","https://www.ah.nl/producten/product/wi485213/ah-red-velvet-aardbei-taart","5.00","1143 kJ (273 kcal)","Vet12 g","Koolhydraten36 g","null","Eiwitten4.4 g"
"1665129562-601","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Dr. Oetker Bladgelatine helder","https://www.ah.nl/producten/product/wi526137/dr-oetker-bladgelatine-helder","1.39","null","null","null","null","null"
"1665129565-602","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Mini brunchbroodjes","https://www.ah.nl/producten/product/wi523486/ah-liefde-en-passie-mini-brunchbroodjes","2.99","1130 kJ (268 kcal)","Vet5.5 g","Koolhydraten41 g","null","Eiwitten11 g"
"1665129567-603","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Two Chicks Vloeibaar eiwit","https://www.ah.nl/producten/product/wi236257/two-chicks-vloeibaar-eiwit","3.99","210 kJ (50 kcal)","Vet0 g","Koolhydraten1.1 g","Prijs per KG € 7,98","Eiwitten10 g"
"1665129570-604","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Biologisch Stokbrood meergranen met desem bereid","https://www.ah.nl/producten/product/wi523398/ah-biologisch-stokbrood-meergranen-met-desem-bereid","1.89","1190 kJ (282 kcal)","Vet5.1 g","Koolhydraten47 g","Prijs per KG € 7,56","Eiwitten10 g"
"1665129573-605","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Kaneelbroodjes","https://www.ah.nl/producten/product/wi508438/ah-kaneelbroodjes","2.25","1526 kJ (364 kcal)","Vet16 g","Koolhydraten47 g","Prijs per KG € 8,33","Eiwitten6.6 g"
"1665129576-606","https://www.ah.nl/producten/bakkerij-en-banket?page=40","AH Liefde & Passie Spelt volkoren heel ongesneden","https://www.ah.nl/producten/product/wi485713/ah-liefde-en-passie-spelt-volkoren-heel-ongesneden","2.99","1188 kJ (283 kcal)","Vet8.5 g","Koolhydraten37 g","null","Eiwitten11 g"
"1665129578-607","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Koopmans Pannenkoeken glutenvrij","https://www.ah.nl/producten/product/wi388415/koopmans-pannenkoeken-glutenvrij","2.55","740 kJ (175 kcal)","Vet3.9 g","Koolhydraten30 g","Prijs per KG € 6,38","Eiwitten5 g"
"1665129581-608","https://www.ah.nl/producten/bakkerij-en-banket?page=40","Schär Kaiserbroodjes","https://www.ah.nl/producten/product/wi217601/schar-kaiserbroodjes","4.39","1023 kJ (243 kcal)","Vet4.1 g","Koolhydraten45 g","Prijs per KG € 12,54","Eiwitten2.9 g"
