web-scraper-order,web-scraper-start-url,link-selector,link-selector-href,product-base-price-selector,product-calorie-selector,product-fat-selector,product-carb-selector,product-price-kilo-selector,product-protein-selector
"1665118734-529","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gemengde zeevruchten","https://www.ah.nl/producten/product/wi97363/ah-gemengde-zeevruchten","5.59","311 kJ (74 kcal)","Vet1.2 g","Koolhydraten4.5 g","Prijs per KG € 12,42","Eiwitten11 g"
"1665118737-530","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Rundersteak Argentijns gekruid","https://www.ah.nl/producten/product/wi478031/ah-rundersteak-argentijns-gekruid","6.39","454 kJ (107 kcal)","Vet2 g","Koolhydraten1.1 g","Prijs per KG € 25,56","Eiwitten21 g"
"1665118739-531","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kalkoenfilet à la minute","https://www.ah.nl/producten/product/wi531891/ah-scharrel-kalkoenfilet-a-la-minute","4.99","null","null","null","Prijs per KG € 18,48","null"
"1665118742-532","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Valess Voordeelverpakking schnitzel","https://www.ah.nl/producten/product/wi502097/valess-voordeelverpakking-schnitzel","5.49","183 kcal (769 kJ)","Vet7.4 g","Koolhydraten15.5 g","Prijs per KG € 15,25","Eiwitten11.8 g"
"1665118744-533","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Runder steak tartaar","https://www.ah.nl/producten/product/wi483909/ah-runder-steak-tartaar","3.69","534 kJ (127 kcal)","Vet4.8 g","Koolhydraten1.9 g","null","Eiwitten19 g"
"1665118746-534","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Kabeljauwlever","https://www.ah.nl/producten/product/wi195777/princes-kabeljauwlever","2.05","1781 kJ (483 kcal)","Vet43 g","Koolhydraten3.8 g","Prijs per KG € 17,08","Eiwitten7.4 g"
"1665118749-535","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Vispaté zalm","https://www.ah.nl/producten/product/wi147649/john-west-vispate-zalm","2.69","922 kJ (222 kcal)","Vet18 g","Koolhydraten1 g","Prijs per KG € 21,52","Eiwitten13 g"
"1665118751-536","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Plantaardige zalmfilet","https://www.ah.nl/producten/product/wi515444/vivera-plantaardige-zalmfilet","3.59","864 kJ (207 kcal)","Vet13 g","Koolhydraten6.8 g","Prijs per KG € 17,95","Eiwitten15 g"
"1665118753-537","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Oma's gehaktbal met ui en jus","https://www.ah.nl/producten/product/wi474380/ah-oma-s-gehaktbal-met-ui-en-jus","3.99","847 kJ (204 kcal)","Vet14 g","Koolhydraten7.6 g","Prijs per KG € 15,23","Eiwitten11 g"
"1665118756-538","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegetarische wokstukjes","https://www.ah.nl/producten/product/wi450180/ah-vegetarische-wokstukjes","1.69","717 kJ (171 kcal)","Vet6.2 g","Koolhydraten4.4 g","Prijs per KG € 8,45","Eiwitten22 g"
"1665118758-539","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Wilde roze zalm","https://www.ah.nl/producten/product/wi1765/john-west-wilde-roze-zalm","3.85","548 kJ (131 kcal)","Vet5.4 g","Koolhydraten0 g","Prijs per KG € 18,08","Eiwitten20.4 g"
"1665118760-540","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Green Cuisine veggie sticks","https://www.ah.nl/producten/product/wi474808/iglo-green-cuisine-veggie-sticks","3.15","762 kJ (182 kcal)","Vet8.2 g","Koolhydraten22 g","Prijs per KG € 11,09","Eiwitten3.8 g"
"1665118762-541","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegetarische gemarineerde kipfilet","https://www.ah.nl/producten/product/wi452224/ah-vegetarische-gemarineerde-kipfilet","2.59","856 kJ (205 kcal)","Vet12 g","Koolhydraten8.3 g","Prijs per KG € 14,39","Eiwitten15 g"
"1665118765-542","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Vissticks glutenvrij","https://www.ah.nl/producten/product/wi417053/iglo-vissticks-glutenvrij","5.39","831 kJ (198 kcal)","Vet9 g","Koolhydraten16 g","Prijs per KG € 14,97","Eiwitten13 g"
"1665118767-543","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Hebro Saté babi","https://www.ah.nl/producten/product/wi232381/hebro-sate-babi","1.75","814 kJ (195 kcal)","Vet13 g","Koolhydraten6.9 g","Prijs per KG € 10,17","Eiwitten13 g"
"1665118769-544","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Ah exc gerookt zalmhaasje","https://www.ah.nl/producten/product/wi167703/ah-ah-exc-gerookt-zalmhaasje","5.98","875 kJ (210 kcal)","Vet14 g","Koolhydraten0 g","Prijs per KG € 39,89","Eiwitten21 g"
"1665118772-545","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vetspek blokjes","https://www.ah.nl/producten/product/wi130256/ah-vetspek-blokjes","1.99","3114 kJ (757 kcal)","Vet83 g","Koolhydraten0.5 g","Prijs per KG € 7,96","Eiwitten2 g"
"1665118774-546","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Franse scharrelkip kipfilet haasjes","https://www.ah.nl/producten/product/wi291239/ah-franse-scharrelkip-kipfilet-haasjes","5.77","472 kJ (112 kcal)","Vet1.5 g","Koolhydraten0.5 g","Prijs per KG € 21,85","Eiwitten24 g"
"1665118776-547","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Sardinefilets in extra vierge olijfolie","https://www.ah.nl/producten/product/wi238107/john-west-sardinefilets-in-extra-vierge-olijfolie","1.29","940 kJ (225 kcal)","Vet15.4 g","Koolhydraten0 g","Normale prijs per KG € 20,95","Eiwitten21.7 g"
"1665118778-548","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Fish Tales Pilchard sardines in olijfolie","https://www.ah.nl/producten/product/wi229834/fish-tales-pilchard-sardines-in-olijfolie","1.87","219.6 kcal (916.8 kJ)","Vet13.2 g","Koolhydraten0.3 g","Normale prijs per KG € 20,75","Eiwitten24.6 g"
"1665118781-549","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Sappige runder rookworst","https://www.ah.nl/producten/product/wi229800/ah-sappige-runder-rookworst","3.25","1234 kJ (298 kcal)","Vet26 g","Koolhydraten3 g","Prijs per KG € 13,00","Eiwitten13 g"
"1665118783-550","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Insalatissime tuna salad messicana","https://www.ah.nl/producten/product/wi163379/rio-mare-insalatissime-tuna-salad-messicana","3.99","200 kcal (833 kJ)","Vet13 g","Koolhydraten9.5 g","Normale prijs per KG € 24,94","Eiwitten10 g"
"1665118785-551","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Unox Kalfsragout","https://www.ah.nl/producten/product/wi123803/unox-kalfsragout","1.79","110 kcal (450 kJ)","Vet7 g10%","Koolhydraten7 g3%","Prijs per KG € 4,48","Eiwitten4.5 g9%"
"1665118788-552","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Plantaardige kipstukjes","https://www.ah.nl/producten/product/wi533205/vivera-plantaardige-kipstukjes","4.29","690 kJ (166 kcal)","Vet9.5 g14%","Koolhydraten2 g1%","Prijs per KG € 14,30","Eiwitten15 g30%"
"1665118790-553","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Excellent Ribeye","https://www.ah.nl/producten/product/wi133174/ah-excellent-ribeye","12.82","705 kJ (169 kcal)","Vet9.4 g","Koolhydraten0 g","Prijs per KG € 34,18","Eiwitten21 g"
"1665118792-554","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Gerookte tofu","https://www.ah.nl/producten/product/wi523404/vivera-gerookte-tofu","1.99","511 kJ (123 kcal)","Vet6.7 g","Koolhydraten0.5 g","Prijs per KG € 9,95","Eiwitten14 g"
"1665118794-555","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel hele kip","https://www.ah.nl/producten/product/wi165536/ah-scharrel-hele-kip","11.95","898 kJ (216 kcal)","Vet16 g","Koolhydraten0 g","Prijs per KG € 8,69","Eiwitten18 g"
"1665118797-556","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Wokgarnalen met knoflook en peterselie","https://www.ah.nl/producten/product/wi136373/ah-wokgarnalen-met-knoflook-en-peterselie","8.59","289 kJ (68 kcal)","Vet0.7 g","Koolhydraten2.4 g","Prijs per KG € 21,48","Eiwitten13 g"
"1665118799-557","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Kombino spinazie","https://www.ah.nl/producten/product/wi382491/iglo-kombino-spinazie","4.99","966 kJ (231 kcal)","Vet13 g19%","Koolhydraten16 g6%","Prijs per KG € 16,63","Eiwitten12 g24%"
"1665118801-558","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Tonijnsteaks","https://www.ah.nl/producten/product/wi217011/ah-tonijnsteaks","4.35","428 kJ (101 kcal)","Vet1 g","Koolhydraten0 g","Prijs per KG € 17,40","Eiwitten23 g"
"1665118803-559","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Iglo Fishcuisine Florentine","https://www.ah.nl/producten/product/wi191091/iglo-fishcuisine-florentine","5.45","419 kJ (100 kcal)","Vet5.2 g","Koolhydraten4.2 g","Prijs per KG € 14,34","Eiwitten9.1 g"
"1665118806-560","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Quorn Sat stukjes","https://www.ah.nl/producten/product/wi160818/quorn-sat-stukjes","2.99","699 kJ (167 kcal)","Vet7.7 g","Koolhydraten17 g","Prijs per KG € 9,97","Eiwitten7.1 g"
"1665118808-561","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipfiletblokjes saté","https://www.ah.nl/producten/product/wi531845/ah-scharrel-kipfiletblokjes-sate","5.25","514 kJ (122 kcal)","Vet1.9 g","Koolhydraten3.6 g","Prijs per KG € 17,50","Eiwitten22 g"
"1665118810-562","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Zalm op huid","https://www.ah.nl/producten/product/wi415950/ah-zalm-op-huid","10.98","915 kJ (220 kcal)","Vet16 g","Koolhydraten0 g","Prijs per KG € 21,96","Eiwitten19 g"
"1665118813-563","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Vegan oosterse tofureepjes","https://www.ah.nl/producten/product/wi397377/ah-biologisch-vegan-oosterse-tofureepjes","2.49","804 kJ (193 kcal)","Vet14 g","Koolhydraten1.2 g","Prijs per KG € 13,83","Eiwitten15 g"
"1665118815-564","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Fish Tales Zalm zonder huid en graten","https://www.ah.nl/producten/product/wi485275/fish-tales-zalm-zonder-huid-en-graten","2.99","370 kJ (88 kcal)","Vet2.2 g","Koolhydraten< 0 g","Normale prijs per KG € 24,94","Eiwitten17 g"
"1665118817-565","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Intens gerookte zalm","https://www.ah.nl/producten/product/wi415386/ah-intens-gerookte-zalm","4.69","872 kJ (209 kcal)","Vet13 g","Koolhydraten0 g","Prijs per KG € 46,90","Eiwitten23 g"
"1665118820-566","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Statesman Sardines in zonnebloemolie","https://www.ah.nl/producten/product/wi226267/statesman-sardines-in-zonnebloemolie","1.29","877 kJ (210 kcal)","Vet13.6 g","Koolhydraten0 g","Prijs per KG € 10,75","Eiwitten22 g"
"1665118822-567","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Sensational mexicaanse stukjes","https://www.ah.nl/producten/product/wi493632/garden-gourmet-sensational-mexicaanse-stukjes","4.25","719 kJ (172 kcal)","Vet8.6 g","Koolhydraten2.8 g","Normale prijs per KG € 26,56","Eiwitten18 g"
"1665118824-568","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Runder chipolataworstjes","https://www.ah.nl/producten/product/wi486146/ah-runder-chipolataworstjes","4.99","1055 kJ (254 kcal)","Vet19 g","Koolhydraten1.6 g","null","Eiwitten19 g"
"1665118826-569","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Tonijnmoot met een vleugje olijfolie","https://www.ah.nl/producten/product/wi467812/princes-tonijnmoot-met-een-vleugje-olijfolie","2.99","598 kJ (142 kcal)","Vet3.2 g","Koolhydraten< 0.1 g","Prijs per KG € 24,92","Eiwitten28.2 g"
"1665118829-570","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Ribkarbonade","https://www.ah.nl/producten/product/wi238927/ah-biologisch-ribkarbonade","4.99","635 kJ (151 kcal)","Vet6.6 g","Koolhydraten0 g","Prijs per KG € 15,59","Eiwitten23 g"
"1665118831-571","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegetarische championburger","https://www.ah.nl/producten/product/wi437119/ah-vegetarische-championburger","2.69","749 kJ (180 kcal)","Vet11 g","Koolhydraten9.2 g","Prijs per KG € 16,81","Eiwitten8.6 g"
"1665118833-572","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipdijfiletreepjes kebab","https://www.ah.nl/producten/product/wi531849/ah-scharrel-kipdijfiletreepjes-kebab","5.99","694 kJ (166 kcal)","Vet10 g","Koolhydraten0.6 g","Prijs per KG € 14,98","Eiwitten18 g"
"1665118835-573","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Halal kipdijfilet","https://www.ah.nl/producten/product/wi519410/wahid-halal-kipdijfilet","4.49","883 kJ (211 kcal)","Vet15.25 g","Koolhydraten0 g","Prijs per KG € 11,23","Eiwitten17.3 g"
"1665118838-574","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Jalapeno burger","https://www.ah.nl/producten/product/wi437211/garden-gourmet-jalapeno-burger","3.99","704 kJ (168 kcal)","Vet5.9 g","Koolhydraten6.5 g","Normale prijs per KG € 18,56","Eiwitten19 g"
"1665118840-575","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Zalmburger gepaneerd","https://www.ah.nl/producten/product/wi376615/ah-zalmburger-gepaneerd","3.99","1019 kJ (244 kcal)","Vet13 g","Koolhydraten15 g","Prijs per KG € 22,17","Eiwitten16 g"
"1665118842-576","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Spekreepjes","https://www.ah.nl/producten/product/wi187575/garden-gourmet-spekreepjes","3.29","984 kJ (237 kcal)","Vet15 g","Koolhydraten5 g","Normale prijs per KG € 21,93","Eiwitten18 g"
"1665118845-577","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Vegan spekjes","https://www.ah.nl/producten/product/wi482775/ah-vegan-spekjes","2.16","728 kJ (174 kcal)","Vet5.6 g","Koolhydraten6.8 g","Prijs per KG € 13,50","Eiwitten21 g"
"1665118847-578","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Shoarma","https://www.ah.nl/producten/product/wi450169/vivera-shoarma","5.05","625 kJ (150 kcal)","Vet6.9 g","Koolhydraten5.3 g","Prijs per KG € 14,43","Eiwitten15 g"
"1665118849-579","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Steak de boeuf","https://www.ah.nl/producten/product/wi199779/ah-steak-de-boeuf","3.99","793 kJ (190 kcal)","Vet12 g","Koolhydraten1.5 g","Prijs per KG € 17,35","Eiwitten19 g"
"1665118851-580","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Greenfields Rundergehakt","https://www.ah.nl/producten/product/wi192050/ah-greenfields-rundergehakt","3.99","798 kJ (191 kcal)","Vet12 g","Koolhydraten0.8 g","Prijs per KG € 13,30","Eiwitten20 g"
"1665118854-581","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Mergpijp","https://www.ah.nl/producten/product/wi166839/ah-mergpijp","2.79","968 kJ (235 kcal)","Vet26 g","Koolhydraten0.03 g","Prijs per KG € 9,30","Eiwitten0.3 g"
"1665118856-582","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipborrelhap gemarineerd","https://www.ah.nl/producten/product/wi531899/ah-scharrel-kipborrelhap-gemarineerd","5.69","937 kJ (226 kcal)","Vet17 g","Koolhydraten0.8 g","Normale prijs per KG € 7,43","Eiwitten17 g"
"1665118858-583","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipkaasschnitzel 2 stuks","https://www.ah.nl/producten/product/wi533086/ah-scharrel-kipkaasschnitzel-2-stuks","2.99","1039 kJ (249 kcal)","Vet15 g","Koolhydraten13 g","Prijs per KG € 14,95","Eiwitten15 g"
"1665118860-584","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Bacon","https://www.ah.nl/producten/product/wi197142/ah-bacon","2.74","631 kJ (151 kcal)","Vet7 g","Koolhydraten0.9 g","Prijs per KG € 25,59","Eiwitten21 g"
"1665118863-585","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vivera Kipfilet","https://www.ah.nl/producten/product/wi502070/vivera-kipfilet","3.35","885 kJ (214 kcal)","Vet17 g","Koolhydraten1.8 g","Prijs per KG € 18,61","Eiwitten10 g"
"1665118865-586","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","John West Tonijn in olie 3-pack","https://www.ah.nl/producten/product/wi368347/john-west-tonijn-in-olie-3-pack","6.59","980 kJ (235 kcal)","Vet15 g","Koolhydraten0 g","Prijs per KG € 15,15","Eiwitten25 g"
"1665118868-587","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gepelde roze garnalen rauw","https://www.ah.nl/producten/product/wi217010/ah-gepelde-roze-garnalen-rauw","9.19","260 kJ (61 kcal)","Vet0.6 g","Koolhydraten0 g","Prijs per KG € 20,42","Eiwitten14 g"
"1665118870-588","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Braadworst","https://www.ah.nl/producten/product/wi169498/ah-braadworst","6.25","1067 kJ (257 kcal)","Vet19 g","Koolhydraten1.4 g","null","Eiwitten20 g"
"1665118872-589","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Shoarmareepjes","https://www.ah.nl/producten/product/wi507416/streeckgenoten-shoarmareepjes","4.99","785 kJ (188 kcal)","Vet12 g","Koolhydraten0.8 g","Prijs per KG € 11,09","Eiwitten19 g"
"1665118874-590","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Duitse biefstuk","https://www.ah.nl/producten/product/wi436758/ah-biologisch-duitse-biefstuk","3.99","536 kJ (128 kcal)","Vet4.9 g","Koolhydraten0.8 g","null","Eiwitten20 g"
"1665118877-591","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gyros","https://www.ah.nl/producten/product/wi212142/ah-gyros","5.99","567 kJ (136 kcal)","Vet6.9 g","Koolhydraten2 g","Prijs per KG € 11,98","Eiwitten16 g"
"1665118879-592","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipdijen","https://www.ah.nl/producten/product/wi531862/ah-scharrel-kipdijen","4.29","659 kJ (158 kcal)","Vet8.5 g","Koolhydraten0 g","Prijs per KG € 8,41","Eiwitten20 g"
"1665118881-593","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Schotse Zalm","https://www.ah.nl/producten/product/wi489413/ah-schotse-zalm","4.69","872 kJ (209 kcal)","Vet13 g","Koolhydraten0 g","Prijs per KG € 46,90","Eiwitten23 g"
"1665118884-594","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Wahid Kipdij doner","https://www.ah.nl/producten/product/wi477730/wahid-kipdij-doner","5.49","917 kJ (220 kcal)","Vet14.9 g","Koolhydraten2 g","Prijs per KG € 18,30","Eiwitten19.5 g"
"1665118886-595","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Rio Mare Tonijn in olijfolie 2-pack","https://www.ah.nl/producten/product/wi455140/rio-mare-tonijn-in-olijfolie-2-pack","4.39","401 kcal (1658 kJ)","Vet37 g","Koolhydraten0 g","Normale prijs per KG € 42,21","Eiwitten17 g"
"1665118888-596","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Vegetarische Slager Vegan geroockte speckjes","https://www.ah.nl/producten/product/wi226707/vegetarische-slager-vegan-geroockte-speckjes","4.65","162 kcal (679 kJ)","Vet3.9 g","Koolhydraten10 g","Prijs per KG € 37,20","Eiwitten18 g"
"1665118890-597","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Unox Kipragout","https://www.ah.nl/producten/product/wi123855/unox-kipragout","1.65","420 kJ (100 kcal)","Vet5.3 g8%","Koolhydraten6.9 g3%","Prijs per KG € 4,13","Eiwitten6.1 g12%"
"1665118893-598","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gerookte makreel flakes","https://www.ah.nl/producten/product/wi512832/ah-gerookte-makreel-flakes","4.49","1040 kJ (250 kcal)","Vet18 g","Koolhydraten0 g","Prijs per KG € 27,19","Eiwitten22 g"
"1665118895-599","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Valess Tomaten mozzarella","https://www.ah.nl/producten/product/wi238986/valess-tomaten-mozzarella","2.62","189 kcal (793 kJ)","Vet7.3 g","Koolhydraten18.2 g","Normale prijs per KG € 19,39","Eiwitten11 g"
"1665118897-600","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Surimi flakes","https://www.ah.nl/producten/product/wi54229/ah-surimi-flakes","1.99","528 kJ (126 kcal)","Vet4.5 g","Koolhydraten11 g","Prijs per KG € 9,95","Eiwitten9 g"
"1665118900-601","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Quarter pounder","https://www.ah.nl/producten/product/wi232254/ah-quarter-pounder","3.99","1088 kJ (262 kcal)","Vet20 g","Koolhydraten2.4 g","null","Eiwitten18 g"
"1665118902-602","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Vegan naturel tofu rulstukjes","https://www.ah.nl/producten/product/wi58091/ah-biologisch-vegan-naturel-tofu-rulstukjes","1.99","695 kJ (167 kcal)","Vet9.8 g","Koolhydraten1 g","Prijs per KG € 11,06","Eiwitten18 g"
"1665118904-603","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel gerookte kipfiletflakes","https://www.ah.nl/producten/product/wi531893/ah-scharrel-gerookte-kipfiletflakes","3.49","470 kJ (111 kcal)","Vet1.8 g","Koolhydraten0.7 g","Prijs per KG € 23,27","Eiwitten23 g"
"1665118906-604","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Falafel pikant","https://www.ah.nl/producten/product/wi199525/garden-gourmet-falafel-pikant","3.49","823 kJ (198 kcal)","Vet9.5 g","Koolhydraten17 g","Normale prijs per KG € 16,62","Eiwitten6.5 g"
"1665118909-605","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Sushi hosomaki","https://www.ah.nl/producten/product/wi182934/ah-sushi-hosomaki","4.19","548 kJ (130 kcal)","Vet2.1 g","Koolhydraten23 g","Prijs per KG € 17,31","Eiwitten4.4 g"
"1665118911-606","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Garden Gourmet Vuna","https://www.ah.nl/producten/product/wi507423/garden-gourmet-vuna","4.19","1165 kJ (280 kcal)","Vet20 g","Koolhydraten1.6 g","Normale prijs per KG € 23,94","Eiwitten23 g"
"1665118913-607","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Tonijnstukken in water voordeelpak","https://www.ah.nl/producten/product/wi485298/princes-tonijnstukken-in-water-voordeelpak","5.99","418 kJ (99 kcal)","Vet0.5 g","Koolhydraten< 0.1 g","Prijs per KG € 13,77","Eiwitten23.5 g"
"1665118916-608","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Streeckgenoten Katenspek","https://www.ah.nl/producten/product/wi484063/streeckgenoten-katenspek","2.59","1291 kJ (311 kcal)","Vet25.7 g","Koolhydraten1 g","Prijs per KG € 21,60","Eiwitten19 g"
"1665118918-609","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Unox Extra magere rookworst magnetron","https://www.ah.nl/producten/product/wi200106/unox-extra-magere-rookworst-magnetron","1.65","191 kcal (800 kJ)","Vet13 g","Koolhydraten2.5 g","Normale prijs per KG € 16,50","Eiwitten16 g"
"1665118920-610","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Scharrel kipkluifjes gemarineerd","https://www.ah.nl/producten/product/wi531894/ah-scharrel-kipkluifjes-gemarineerd","2.49","914 kJ (220 kcal)","Vet16 g","Koolhydraten0.7 g","Normale prijs per KG € 6,71","Eiwitten17 g"
"1665118922-611","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Uitgebakken ontbijtspek","https://www.ah.nl/producten/product/wi419905/ah-uitgebakken-ontbijtspek","1.99","1680 kJ (405 kcal)","Vet31 g","Koolhydraten0 g","Prijs per KG € 39,80","Eiwitten31 g"
"1665118925-612","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Vegan pompoen tijmburger","https://www.ah.nl/producten/product/wi397375/ah-biologisch-vegan-pompoen-tijmburger","2.49","709 kJ (170 kcal)","Vet7.5 g","Koolhydraten19 g","Prijs per KG € 15,56","Eiwitten4.8 g"
"1665118927-613","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Princes Makreel in pittige tomatensaus","https://www.ah.nl/producten/product/wi195735/princes-makreel-in-pittige-tomatensaus","1.99","833 kJ (200 kcal)","Vet14.1 g","Koolhydraten4.7 g","Prijs per KG € 15,92","Eiwitten13.6 g"
"1665118929-614","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Unox Rookworst rund","https://www.ah.nl/producten/product/wi169710/unox-rookworst-rund","3.99","246 kcal (1034 kJ)","Vet21 g30%","Koolhydraten1.2 g< 1%","Normale prijs per KG € 14,51","Eiwitten14 g28%"
"1665118932-615","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Gehaktballen","https://www.ah.nl/producten/product/wi370827/ah-gehaktballen","5.99","1197 kJ (288 kcal)","Vet22 g","Koolhydraten6.8 g","null","Eiwitten15 g"
"1665118934-616","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Garnalen","https://www.ah.nl/producten/product/wi377317/ah-biologisch-garnalen","6.99","230 kJ (54 kcal)","Vet0.7 g","Koolhydraten0 g","Prijs per KG € 31,07","Eiwitten12 g"
"1665118936-617","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Biologisch Biefstuk","https://www.ah.nl/producten/product/wi119767/ah-biologisch-biefstuk","7.99","458 kJ (108 kcal)","Vet1.8 g","Koolhydraten0 g","Prijs per KG € 29,59","Eiwitten23 g"
"1665118939-618","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","AH Krokante zalm in bladerdeeg spinazie","https://www.ah.nl/producten/product/wi3515/ah-krokante-zalm-in-bladerdeeg-spinazie","3.59","1077 kJ (259 kcal)","Vet17 g","Koolhydraten16 g","Prijs per KG € 11,97","Eiwitten10 g"
"1665118941-619","https://www.ah.nl/producten/vlees-kip-vis-vega?page=35","Queens Wilde zalmfilets met huid","https://www.ah.nl/producten/product/wi524375/queens-wilde-zalmfilets-met-huid","4.39","468 kJ (111 kcal)","Vet3.5 g","Koolhydraten0 g","Prijs per KG € 11,71","Eiwitten20 g"
